"cross_space","cross_run","p_obs","comm_stat","(0,0.333]","(0.333,0.667]","(0.667,1]","scale","land_het","hp"
"mean","2.5%",0.4,"abun",1.6575439453125,5.360205078125,26.5833740234375,NA,0.000977517106549364,"0.7"
"mean","2.5%",0.5,"rich",1.4866455078125,2.710009765625,12.3626708984375,NA,0.000977517106549364,"0.7"
"mean","2.5%",0.5,"abun",1.6742919921875,4.1013916015625,36.528564453125,NA,0.000977517106549364,"0.7"
"mean","2.5%",0.6,"rich",1.447705078125,2.33359375,14.311767578125,NA,0.000977517106549364,"0.7"
"mean","2.5%",0.6,"abun",1.648046875,3.51982421875,46.52646484375,NA,0.000977517106549364,"0.7"
"mean","2.5%",0.7,"rich",1.3939697265625,2.0327392578125,15.6606201171875,NA,0.000977517106549364,"0.7"
"mean","2.5%",0.7,"abun",1.582958984375,3.0599609375,55.9192138671875,NA,0.000977517106549364,"0.7"
"mean","2.5%",0.8,"rich",1.3295166015625,1.94599609375,16.7059326171875,NA,0.000977517106549364,"0.7"
"mean","2.5%",0.8,"abun",1.5052490234375,2.873974609375,64.865185546875,NA,0.000977517106549364,"0.7"
"mean","2.5%",0.9,"rich",1.2846435546875,1.8004638671875,17.5797119140625,NA,0.000977517106549364,"0.7"
"mean","2.5%",0.9,"abun",1.450830078125,2.76396484375,73.470068359375,NA,0.000977517106549364,"0.7"
"mean","2.5%",1,"rich",1.2501220703125,1.7069091796875,18.13662109375,NA,0.000977517106549364,"0.7"
"mean","2.5%",1,"abun",1.4141845703125,2.602783203125,82.2630859375,NA,0.000977517106549364,"0.7"
"mean","50%",0.1,"rich",3.45263671875,3.42431640625,0.52734375,NA,0.000977517106549364,"0.7"
"mean","50%",0.1,"abun",3.91064453125,4.6416015625,0.8896484375,NA,0.000977517106549364,"0.7"
"mean","50%",0.2,"rich",2.546875,5.609375,3.95703125,NA,0.000977517106549364,"0.7"
"mean","50%",0.2,"abun",2.94189453125,7.98046875,7.814453125,NA,0.000977517106549364,"0.7"
"mean","50%",0.3,"rich",2.04736328125,5.5146484375,7.85888671875,NA,0.000977517106549364,"0.7"
"mean","50%",0.3,"abun",2.32763671875,8.03857421875,17.64404296875,NA,0.000977517106549364,"0.7"
"mean","50%",0.4,"rich",1.876953125,4.8271484375,11.10986328125,NA,0.000977517106549364,"0.7"
"mean","50%",0.4,"abun",2.12646484375,7.23583984375,28.14599609375,NA,0.000977517106549364,"0.7"
"mean","50%",0.5,"rich",1.75634765625,4.14208984375,13.76953125,NA,0.000977517106549364,"0.7"
"mean","50%",0.5,"abun",1.98681640625,6.25732421875,38.5166015625,NA,0.000977517106549364,"0.7"
"mean","50%",0.6,"rich",1.69873046875,3.5546875,15.7919921875,NA,0.000977517106549364,"0.7"
"mean","50%",0.6,"abun",1.94287109375,5.3994140625,48.6552734375,NA,0.000977517106549364,"0.7"
"mean","50%",0.7,"rich",1.654296875,3.24072265625,17.39404296875,NA,0.000977517106549364,"0.7"
"mean","50%",0.7,"abun",1.87548828125,4.86279296875,58.67578125,NA,0.000977517106549364,"0.7"
"mean","50%",0.8,"rich",1.63427734375,3.02978515625,18.66015625,NA,0.000977517106549364,"0.7"
"mean","50%",0.8,"abun",1.87060546875,4.529296875,68.66015625,NA,0.000977517106549364,"0.7"
"mean","50%",0.9,"rich",1.58251953125,2.86865234375,19.68701171875,NA,0.000977517106549364,"0.7"
"mean","50%",0.9,"abun",1.810546875,4.28564453125,78.4609375,NA,0.000977517106549364,"0.7"
"mean","50%",1,"rich",1.56396484375,2.779296875,20.52490234375,NA,0.000977517106549364,"0.7"
"mean","50%",1,"abun",1.7744140625,4.18017578125,88.26123046875,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.1,"rich",3.966064453125,4.1220947265625,0.9918212890625,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.1,"abun",4.5029296875,5.4641357421875,1.813427734375,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.2,"rich",3.21376953125,6.44384765625,4.6061279296875,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.2,"abun",3.688671875,9.1255126953125,9.2400146484375,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.3,"rich",2.62431640625,6.3406982421875,8.9813720703125,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.3,"abun",3.022314453125,9.2681396484375,19.5632080078125,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.4,"rich",2.2843505859375,6.0788330078125,12.44072265625,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.4,"abun",2.6244384765625,8.9169921875,30.54208984375,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.5,"rich",2.1152587890625,5.518359375,15.034765625,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.5,"abun",2.4372802734375,8.3157958984375,41.255810546875,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.6,"rich",1.95322265625,4.975634765625,17.025,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.6,"abun",2.2613037109375,7.537744140625,51.6390380859375,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.7,"rich",1.9189453125,4.537451171875,18.61640625,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.7,"abun",2.20224609375,6.862890625,61.5934814453125,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.8,"rich",1.8937744140625,4.1986083984375,20.026025390625,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.8,"abun",2.169189453125,6.2857421875,71.7163330078125,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.9,"rich",1.87158203125,3.9244384765625,21.16767578125,NA,0.000977517106549364,"0.7"
"mean","97.5%",0.9,"abun",2.152392578125,5.9449462890625,81.6745361328125,NA,0.000977517106549364,"0.7"
"mean","97.5%",1,"rich",1.8679443359375,3.7491943359375,22.22265625,NA,0.000977517106549364,"0.7"
"mean","97.5%",1,"abun",2.151025390625,5.6380126953125,91.58203125,NA,0.000977517106549364,"0.7"
"var","2.5%",0.1,"rich",3.0053420737109,2.0979006531418,0.119331164467253,NA,0.000977517106549364,"0.7"
"var","2.5%",0.1,"abun",4.22972847648613,4.79364191467345,0.258884618615591,NA,0.000977517106549364,"0.7"
"var","2.5%",0.2,"rich",3.17416118722507,3.63971946022727,1.88670271260997,NA,0.000977517106549364,"0.7"
"var","2.5%",0.2,"abun",4.38433700665933,9.2178651035939,13.6059789156051,NA,0.000977517106549364,"0.7"
"var","2.5%",0.3,"rich",2.64403463980786,3.56529012402248,3.74083921370968,NA,0.000977517106549364,"0.7"
"var","2.5%",0.3,"abun",3.64190589106794,10.1205018939394,33.7522681212961,NA,0.000977517106549364,"0.7"
"var","2.5%",0.4,"rich",2.16176278122709,5.45114323680352,4.38299272971652,NA,0.000977517106549364,"0.7"
"var","2.5%",0.4,"abun",3.14747165295852,13.1506657426075,52.7010613076964,NA,0.000977517106549364,"0.7"
"var","2.5%",0.5,"rich",1.93626359359726,7.02947347721163,4.85451185239492,NA,0.000977517106549364,"0.7"
"var","2.5%",0.5,"abun",2.80500347476784,16.2798816669721,64.7311261636654,NA,0.000977517106549364,"0.7"
"var","2.5%",0.6,"rich",1.82600126294446,7.27651791987414,4.31741166548295,NA,0.000977517106549364,"0.7"
"var","2.5%",0.6,"abun",2.6366547197657,17.2474456876604,73.8094257612033,NA,0.000977517106549364,"0.7"
"var","2.5%",0.7,"rich",1.73852918518603,7.14281365030089,5.25483145466764,NA,0.000977517106549364,"0.7"
"var","2.5%",0.7,"abun",2.47841376848118,17.3202435774071,82.2400790843796,NA,0.000977517106549364,"0.7"
"var","2.5%",0.8,"rich",1.68036297959433,6.79248898861345,6.40783242741172,NA,0.000977517106549364,"0.7"
"var","2.5%",0.8,"abun",2.43927575910313,16.1904325513196,85.0809526400599,NA,0.000977517106549364,"0.7"
"var","2.5%",0.9,"rich",1.63738671206775,6.10174523555871,6.61899998759012,NA,0.000977517106549364,"0.7"
"var","2.5%",0.9,"abun",2.29727288000978,15.7821609094346,90.1158197397361,NA,0.000977517106549364,"0.7"
"var","2.5%",1,"rich",1.63821442754154,5.26027758049242,6.44986327647697,NA,0.000977517106549364,"0.7"
"var","2.5%",1,"abun",2.23104819617546,14.4314369358275,93.8090238957111,NA,0.000977517106549364,"0.7"
"var","50%",0.1,"rich",3.94699165292033,3.22279371334311,0.391760981793744,NA,0.000977517106549364,"0.7"
"var","50%",0.1,"abun",5.44839731106427,7.11629160175342,1.62298196175464,NA,0.000977517106549364,"0.7"
"var","50%",0.2,"rich",4.19822882300831,4.49004679481305,3.86987853586266,NA,0.000977517106549364,"0.7"
"var","50%",0.2,"abun",5.95850038947947,11.2718098958333,19.9984029432429,NA,0.000977517106549364,"0.7"
"var","50%",0.3,"rich",3.21983013731061,6.91361526683162,7.24730753222752,NA,0.000977517106549364,"0.7"
"var","50%",0.3,"abun",4.64975056130865,16.299611856977,49.7206568265824,NA,0.000977517106549364,"0.7"
"var","50%",0.4,"rich",2.57565591016007,9.82683723576491,8.06442019107405,NA,0.000977517106549364,"0.7"
"var","50%",0.4,"abun",3.75281704392718,22.4124773758248,81.3031439012097,NA,0.000977517106549364,"0.7"
"var","50%",0.5,"rich",2.28755708547165,11.1985576849646,7.96238802465176,NA,0.000977517106549364,"0.7"
"var","50%",0.5,"abun",3.26789696358749,25.7522409388746,107.514872292736,NA,0.000977517106549364,"0.7"
"var","50%",0.6,"rich",2.15117722079668,11.0679655997984,7.75540975531525,NA,0.000977517106549364,"0.7"
"var","50%",0.6,"abun",3.06325366187072,26.5618919156281,128.428144378513,NA,0.000977517106549364,"0.7"
"var","50%",0.7,"rich",2.12346499266862,10.3666605571848,8.29275444082967,NA,0.000977517106549364,"0.7"
"var","50%",0.7,"abun",3.02966726234115,25.128722010936,151.973837575605,NA,0.000977517106549364,"0.7"
"var","50%",0.8,"rich",2.1112130949108,9.31767587671066,9.14428639342009,NA,0.000977517106549364,"0.7"
"var","50%",0.8,"abun",2.99150543362048,22.7674941196237,169.943093517076,NA,0.000977517106549364,"0.7"
"var","50%",0.9,"rich",2.09073105678763,8.32660478907014,10.6998387669538,NA,0.000977517106549364,"0.7"
"var","50%",0.9,"abun",3.00987397284335,20.7139110994013,195.596118856152,NA,0.000977517106549364,"0.7"
"var","50%",1,"rich",2.11462867714443,7.60605965145406,12.910185842803,NA,0.000977517106549364,"0.7"
"var","50%",1,"abun",3.02169772956378,18.9168972041483,215.389844131843,NA,0.000977517106549364,"0.7"
"var","97.5%",0.1,"rich",4.92394344147116,5.51092489919355,0.801831961563721,NA,0.000977517106549364,"0.7"
"var","97.5%",0.1,"abun",6.78151853082234,11.092364006751,3.13258282166422,NA,0.000977517106549364,"0.7"
"var","97.5%",0.2,"rich",5.23930819186064,5.65156834696511,7.00959150476539,NA,0.000977517106549364,"0.7"
"var","97.5%",0.2,"abun",7.47514984936309,14.3008324407762,29.9488130660817,NA,0.000977517106549364,"0.7"
"var","97.5%",0.3,"rich",4.10275337167033,11.2820834908434,13.9268025119517,NA,0.000977517106549364,"0.7"
"var","97.5%",0.3,"abun",6.02341086647727,25.1799211876833,81.9339343536168,NA,0.000977517106549364,"0.7"
"var","97.5%",0.4,"rich",3.15938409262738,14.8702594238758,16.2767736589687,NA,0.000977517106549364,"0.7"
"var","97.5%",0.4,"abun",4.52354546600073,32.4600837953629,139.547265434079,NA,0.000977517106549364,"0.7"
"var","97.5%",0.5,"rich",2.68634108378391,17.1180718475073,15.98026105148,NA,0.000977517106549364,"0.7"
"var","97.5%",0.5,"abun",3.94508683101173,39.2033600241325,200.658701930787,NA,0.000977517106549364,"0.7"
"var","97.5%",0.6,"rich",2.66207768206256,15.8098361942892,14.0653788308361,NA,0.000977517106549364,"0.7"
"var","97.5%",0.6,"abun",3.92527549945014,37.8946753239935,263.660032914834,NA,0.000977517106549364,"0.7"
"var","97.5%",0.7,"rich",2.5594233030914,14.1255597574154,12.9462191614354,NA,0.000977517106549364,"0.7"
"var","97.5%",0.7,"abun",3.70004801670943,34.4359648017473,333.804004025575,NA,0.000977517106549364,"0.7"
"var","97.5%",0.8,"rich",2.52651751416636,12.4342535979121,13.4700856616187,NA,0.000977517106549364,"0.7"
"var","97.5%",0.8,"abun",3.64487526633523,31.6599937759653,392.258770566998,NA,0.000977517106549364,"0.7"
"var","97.5%",0.9,"rich",2.51823183956501,10.8395952897804,16.0509314334754,NA,0.000977517106549364,"0.7"
"var","97.5%",0.9,"abun",3.50487009236773,28.0673902822962,467.639089992668,NA,0.000977517106549364,"0.7"
"var","97.5%",1,"rich",2.51618771669569,9.78713397998381,19.8696208159595,NA,0.000977517106549364,"0.7"
"var","97.5%",1,"abun",3.57200375255835,25.6800804160557,538.609757343787,NA,0.000977517106549364,"0.7"
"mean","2.5%",0.1,"rich",2.3326171875,2.757568359375,0.1513671875,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.1,"abun",2.678076171875,3.70009765625,0.2112548828125,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.2,"rich",1.07958984375,4.151953125,3.6962646484375,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.2,"abun",1.24345703125,5.777587890625,7.94296875,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.3,"rich",0.7341552734375,3.6613525390625,7.0937255859375,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.3,"abun",0.8173828125,5.383203125,18.614453125,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.4,"rich",0.696044921875,2.5727783203125,9.5218505859375,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.4,"abun",0.76728515625,3.910302734375,29.1153564453125,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.5,"rich",0.6877685546875,1.5822509765625,12.0389892578125,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.5,"abun",0.7487060546875,2.531787109375,39.4217529296875,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.6,"rich",0.7841796875,1.033837890625,13.7475341796875,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.6,"abun",0.855224609375,1.6639404296875,49.5509765625,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.7,"rich",0.84619140625,0.7583740234375,15.0892822265625,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.7,"abun",0.9196533203125,1.1860107421875,59.40654296875,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.8,"rich",0.9364013671875,0.5833251953125,16.107177734375,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.8,"abun",1.0339111328125,0.917626953125,68.9231201171875,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.9,"rich",0.9968017578125,0.4954345703125,16.949169921875,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.9,"abun",1.1030029296875,0.783837890625,78.3257080078125,NA,0.000977517106549364,"0.8"
"mean","2.5%",1,"rich",1.074462890625,0.40810546875,17.612451171875,NA,0.000977517106549364,"0.8"
"mean","2.5%",1,"abun",1.1932373046875,0.6682373046875,87.356005859375,NA,0.000977517106549364,"0.8"
"mean","50%",0.1,"rich",2.87109375,3.8056640625,0.61669921875,NA,0.000977517106549364,"0.8"
"mean","50%",0.1,"abun",3.2998046875,5.13330078125,1.00244140625,NA,0.000977517106549364,"0.8"
"mean","50%",0.2,"rich",1.77880859375,5.46826171875,4.58154296875,NA,0.000977517106549364,"0.8"
"mean","50%",0.2,"abun",2.0498046875,7.8134765625,9.025390625,NA,0.000977517106549364,"0.8"
"mean","50%",0.3,"rich",1.3466796875,4.6875,8.63037109375,NA,0.000977517106549364,"0.8"
"mean","50%",0.3,"abun",1.53662109375,6.95556640625,19.75439453125,NA,0.000977517106549364,"0.8"
"mean","50%",0.4,"rich",1.2548828125,3.77587890625,11.88037109375,NA,0.000977517106549364,"0.8"
"mean","50%",0.4,"abun",1.40869140625,5.76416015625,30.6025390625,NA,0.000977517106549364,"0.8"
"mean","50%",0.5,"rich",1.23291015625,2.9052734375,14.29052734375,NA,0.000977517106549364,"0.8"
"mean","50%",0.5,"abun",1.376953125,4.52685546875,41.36083984375,NA,0.000977517106549364,"0.8"
"mean","50%",0.6,"rich",1.2294921875,2.32373046875,16.1005859375,NA,0.000977517106549364,"0.8"
"mean","50%",0.6,"abun",1.38525390625,3.61669921875,51.69287109375,NA,0.000977517106549364,"0.8"
"mean","50%",0.7,"rich",1.2353515625,1.90771484375,17.2890625,NA,0.000977517106549364,"0.8"
"mean","50%",0.7,"abun",1.38623046875,2.93701171875,61.6171875,NA,0.000977517106549364,"0.8"
"mean","50%",0.8,"rich",1.267578125,1.6640625,18.21435546875,NA,0.000977517106549364,"0.8"
"mean","50%",0.8,"abun",1.42724609375,2.630859375,71.44189453125,NA,0.000977517106549364,"0.8"
"mean","50%",0.9,"rich",1.29052734375,1.548828125,18.97265625,NA,0.000977517106549364,"0.8"
"mean","50%",0.9,"abun",1.455078125,2.396484375,81.0400390625,NA,0.000977517106549364,"0.8"
"mean","50%",1,"rich",1.328125,1.4677734375,19.55224609375,NA,0.000977517106549364,"0.8"
"mean","50%",1,"abun",1.4814453125,2.2666015625,90.52099609375,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.1,"rich",3.406787109375,4.5174072265625,1.1654541015625,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.1,"abun",3.8745849609375,6.0058349609375,2.266943359375,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.2,"rich",2.390966796875,6.3202392578125,5.2212158203125,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.2,"abun",2.7153564453125,9.0794677734375,10.30498046875,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.3,"rich",1.8661376953125,5.6559814453125,9.724755859375,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.3,"abun",2.174609375,8.404248046875,20.8407470703125,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.4,"rich",1.6688232421875,4.888525390625,13.2742431640625,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.4,"abun",1.9086669921875,7.273388671875,32.32763671875,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.5,"rich",1.6025390625,4.0692626953125,15.6257568359375,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.5,"abun",1.80361328125,6.1861328125,42.8767578125,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.6,"rich",1.587939453125,3.5770263671875,17.19345703125,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.6,"abun",1.78544921875,5.5443603515625,53.3725830078125,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.7,"rich",1.614208984375,3.1146240234375,18.5365478515625,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.7,"abun",1.8103515625,4.7721923828125,63.5720703125,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.8,"rich",1.622119140625,2.796728515625,19.517578125,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.8,"abun",1.8180908203125,4.35634765625,73.4659912109375,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.9,"rich",1.68671875,2.520556640625,20.4132080078125,NA,0.000977517106549364,"0.8"
"mean","97.5%",0.9,"abun",1.903564453125,3.873388671875,83.4097412109375,NA,0.000977517106549364,"0.8"
"mean","97.5%",1,"rich",1.72177734375,2.4138671875,21.138623046875,NA,0.000977517106549364,"0.8"
"mean","97.5%",1,"abun",1.9351318359375,3.620556640625,93.3133544921875,NA,0.000977517106549364,"0.8"
"var","2.5%",0.1,"rich",2.02705278592375,2.21933841947703,0.148961960838221,NA,0.000977517106549364,"0.8"
"var","2.5%",0.1,"abun",3.03806818181818,4.73167649434109,0.357778325085533,NA,0.000977517106549364,"0.8"
"var","2.5%",0.2,"rich",1.5913078061996,2.98117580320595,2.05046766174853,NA,0.000977517106549364,"0.8"
"var","2.5%",0.2,"abun",2.35929901331867,7.73192106453904,15.0027738241157,NA,0.000977517106549364,"0.8"
"var","2.5%",0.3,"rich",1.21772723454301,2.71364822462274,3.74820775006873,NA,0.000977517106549364,"0.8"
"var","2.5%",0.3,"abun",1.67894767992424,7.51627060040934,36.2118622034992,NA,0.000977517106549364,"0.8"
"var","2.5%",0.4,"rich",1.07803653183804,2.45989528443457,3.88424746456501,NA,0.000977517106549364,"0.8"
"var","2.5%",0.4,"abun",1.45690486009286,7.07455431806727,50.9533334860704,NA,0.000977517106549364,"0.8"
"var","2.5%",0.5,"rich",1.07552016510875,2.47779601871793,3.78565092711388,NA,0.000977517106549364,"0.8"
"var","2.5%",0.5,"abun",1.4790937347263,6.865355061133,62.3544192316945,NA,0.000977517106549364,"0.8"
"var","2.5%",0.6,"rich",1.15149911412512,2.01531897700544,4.1765622374832,NA,0.000977517106549364,"0.8"
"var","2.5%",0.6,"abun",1.59470338942601,5.74118287206745,65.1803076124145,NA,0.000977517106549364,"0.8"
"var","2.5%",0.7,"rich",1.23799219513685,1.59504470899774,3.94671231117882,NA,0.000977517106549364,"0.8"
"var","2.5%",0.7,"abun",1.64942036290323,4.47317204778379,76.4779838136914,NA,0.000977517106549364,"0.8"
"var","2.5%",0.8,"rich",1.32003365942693,1.35333634989003,3.04846702120754,NA,0.000977517106549364,"0.8"
"var","2.5%",0.8,"abun",1.87383511749297,3.95427510997067,81.2872074846881,NA,0.000977517106549364,"0.8"
"var","2.5%",0.9,"rich",1.37782754459922,1.29133343738545,2.26784293285679,NA,0.000977517106549364,"0.8"
"var","2.5%",0.9,"abun",1.93499480216734,3.30423558925953,83.5513795973851,NA,0.000977517106549364,"0.8"
"var","2.5%",1,"rich",1.44161244501466,1.15983015640274,1.74449363850196,NA,0.000977517106549364,"0.8"
"var","2.5%",1,"abun",1.93896436644673,2.93621700879765,84.628358496762,NA,0.000977517106549364,"0.8"
"var","50%",0.1,"rich",3.22023679970064,3.20250211922654,0.441440615835777,NA,0.000977517106549364,"0.8"
"var","50%",0.1,"abun",4.5132909869868,7.28780766969086,1.75104195304863,NA,0.000977517106549364,"0.8"
"var","50%",0.2,"rich",3.17872334738514,3.96352543835533,3.99441698359604,NA,0.000977517106549364,"0.8"
"var","50%",0.2,"abun",4.52434008049242,10.6413562286168,20.8155809926381,NA,0.000977517106549364,"0.8"
"var","50%",0.3,"rich",2.53178792079057,4.92684611360582,6.90661418239858,NA,0.000977517106549364,"0.8"
"var","50%",0.3,"abun",3.58381588694404,12.7978673135081,49.6066858733504,NA,0.000977517106549364,"0.8"
"var","50%",0.4,"rich",2.08963660037879,6.63650062240347,7.81026622067449,NA,0.000977517106549364,"0.8"
"var","50%",0.4,"abun",2.9109046615347,15.5090816494074,79.6270213793683,NA,0.000977517106549364,"0.8"
"var","50%",0.5,"rich",1.87240681130865,7.20673675387952,7.27108439485582,NA,0.000977517106549364,"0.8"
"var","50%",0.5,"abun",2.60871823069404,17.1575635386119,107.510469170027,NA,0.000977517106549364,"0.8"
"var","50%",0.6,"rich",1.8033677564455,7.40924889647483,6.22290587961266,NA,0.000977517106549364,"0.8"
"var","50%",0.6,"abun",2.59249326047776,17.7119913856305,130.182493088649,NA,0.000977517106549364,"0.8"
"var","50%",0.7,"rich",1.76270915429497,7.08107568884409,5.77547272116325,NA,0.000977517106549364,"0.8"
"var","50%",0.7,"abun",2.50515392076002,17.6570055710838,150.567587575605,NA,0.000977517106549364,"0.8"
"var","50%",0.8,"rich",1.73768462090665,6.14242252413245,6.07394668713343,NA,0.000977517106549364,"0.8"
"var","50%",0.8,"abun",2.42017914146505,15.886496326674,169.76950356641,NA,0.000977517106549364,"0.8"
"var","50%",0.9,"rich",1.74443989415323,5.53772891465054,6.60835452559873,NA,0.000977517106549364,"0.8"
"var","50%",0.9,"abun",2.4663424822825,14.4202827162757,189.679223083914,NA,0.000977517106549364,"0.8"
"var","50%",1,"rich",1.77013360673265,5.10072149163001,7.46985257056452,NA,0.000977517106549364,"0.8"
"var","50%",1,"abun",2.49730562301442,13.0390539085411,212.706137260967,NA,0.000977517106549364,"0.8"
"var","97.5%",0.1,"rich",4.33071847507331,5.26465051376924,0.886336907380254,NA,0.000977517106549364,"0.8"
"var","97.5%",0.1,"abun",6.07258157590268,10.7062942937439,3.58018463522574,NA,0.000977517106549364,"0.8"
"var","97.5%",0.2,"rich",4.55781281024713,5.12910473656677,6.78139366828568,NA,0.000977517106549364,"0.8"
"var","97.5%",0.2,"abun",6.33280849065249,13.2489100302419,27.8200421315601,NA,0.000977517106549364,"0.8"
"var","97.5%",0.3,"rich",3.48469479319404,9.18055373384806,12.8044679643588,NA,0.000977517106549364,"0.8"
"var","97.5%",0.3,"abun",5.05234680474096,20.7936314140014,74.5312532456622,NA,0.000977517106549364,"0.8"
"var","97.5%",0.4,"rich",2.66423203812317,12.4128995983016,14.3456011730205,NA,0.000977517106549364,"0.8"
"var","97.5%",0.4,"abun",3.90067120773002,27.996035017832,127.485234145894,NA,0.000977517106549364,"0.8"
"var","97.5%",0.5,"rich",2.40146558357007,12.8486301396017,15.1475330341596,NA,0.000977517106549364,"0.8"
"var","97.5%",0.5,"abun",3.44474076227242,30.2712583241691,185.094325436828,NA,0.000977517106549364,"0.8"
"var","97.5%",0.6,"rich",2.30195090553977,12.6494880445076,13.9046691715543,NA,0.000977517106549364,"0.8"
"var","97.5%",0.6,"abun",3.27623726554863,30.6212613789101,245.908920297035,NA,0.000977517106549364,"0.8"
"var","97.5%",0.7,"rich",2.20651175311583,11.4821926501023,11.7626916849951,NA,0.000977517106549364,"0.8"
"var","97.5%",0.7,"abun",3.08800212304497,28.014889952957,304.234015686095,NA,0.000977517106549364,"0.8"
"var","97.5%",0.8,"rich",2.26104059750733,10.2590542760646,9.6007316343246,NA,0.000977517106549364,"0.8"
"var","97.5%",0.8,"abun",3.17053208337152,24.7037740131277,366.948145008553,NA,0.000977517106549364,"0.8"
"var","97.5%",0.9,"rich",2.2693069174609,8.97439983886241,12.0210993821786,NA,0.000977517106549364,"0.8"
"var","97.5%",0.9,"abun",3.19793005502352,21.6826633188615,430.083101149155,NA,0.000977517106549364,"0.8"
"var","97.5%",1,"rich",2.27070510580859,8.14404571324383,15.1204108244746,NA,0.000977517106549364,"0.8"
"var","97.5%",1,"abun",3.19576441074047,19.8987686291468,498.831748137563,NA,0.000977517106549364,"0.8"
"mean","2.5%",0.1,"rich",2.0171142578125,2.4510009765625,0.1963623046875,NA,0.000977517106549364,"0.9"
"mean","2.5%",0.1,"abun",2.3431640625,3.353076171875,0.2903076171875,NA,0.000977517106549364,"0.9"
"mean","2.5%",0.2,"rich",0.6063720703125,3.996533203125,3.9056640625,NA,0.000977517106549364,"0.9"
"mean","2.5%",0.2,"abun",0.7167236328125,5.60859375,8.74287109375,NA,0.000977517106549364,"0.9"
"mean","2.5%",0.3,"rich",0.3295654296875,3.2599853515625,7.28017578125,NA,0.000977517106549364,"0.9"
"mean","2.5%",0.3,"abun",0.359912109375,4.9737548828125,19.9164794921875,NA,0.000977517106549364,"0.9"
"mean","2.5%",0.4,"rich",0.31044921875,1.896923828125,10.003173828125,NA,0.000977517106549364,"0.9"
"mean","2.5%",0.4,"abun",0.334716796875,3.03701171875,30.9724609375,NA,0.000977517106549364,"0.9"
"mean","2.5%",0.5,"rich",0.3291015625,0.9446044921875,12.235546875,NA,0.000977517106549364,"0.9"
"mean","2.5%",0.5,"abun",0.3477294921875,1.6136474609375,41.8021484375,NA,0.000977517106549364,"0.9"
"mean","2.5%",0.6,"rich",0.38837890625,0.4735595703125,13.8223388671875,NA,0.000977517106549364,"0.9"
"mean","2.5%",0.6,"abun",0.4095947265625,0.8162841796875,52.3661865234375,NA,0.000977517106549364,"0.9"
"mean","2.5%",0.7,"rich",0.4437255859375,0.292724609375,15.17626953125,NA,0.000977517106549364,"0.9"
"mean","2.5%",0.7,"abun",0.4629638671875,0.50263671875,63.00556640625,NA,0.000977517106549364,"0.9"
