"cross_space","cross_run","p_obs","trans_rich","trans_abun","core_rich","core_abun","scale","land_het","d","v","dcorr"
"var","50%",0.5,0,887818.958333333,0,901009.833333333,16,28.145,"g1","a0.5","4"
"var","50%",0.6,0,1314888.79166667,0,1293945.58333333,16,28.145,"g1","a0.5","4"
"var","50%",0.7,0,1755040.125,0,1784676.45833333,16,28.145,"g1","a0.5","4"
"var","50%",0.8,0,2274907.45833333,0,2260373.29166667,16,28.145,"g1","a0.5","4"
"var","50%",0.9,0,2865183,0,2825940.95833333,16,28.145,"g1","a0.5","4"
"var","50%",1,0,3525137.29166667,0,3530685.25,16,28.145,"g1","a0.5","4"
"var","97.5%",0.1,0.639583333333328,171122.416666667,0,173254.160416666,16,28.145,"g1","a0.5","4"
"var","97.5%",0.2,0.25,687893.518749999,0,733538.033333333,16,28.145,"g1","a0.5","4"
"var","97.5%",0.3,0.25,1553548.19791667,0,1633934.01875,16,28.145,"g1","a0.5","4"
"var","97.5%",0.4,0,2712378.48124999,0,2610054.93333333,16,28.145,"g1","a0.5","4"
"var","97.5%",0.5,0,4207513.13333333,0,4385526.17291666,16,28.145,"g1","a0.5","4"
"var","97.5%",0.6,0,6124044.18333332,0,6115441.01041666,16,28.145,"g1","a0.5","4"
"var","97.5%",0.7,0,8494085.94999999,0,8513707.46041665,16,28.145,"g1","a0.5","4"
"var","97.5%",0.8,0,11006639.41875,0,11227783.10625,16,28.145,"g1","a0.5","4"
"var","97.5%",0.9,0,13957009.06875,0,13786479.7270833,16,28.145,"g1","a0.5","4"
"var","97.5%",1,0,17202285.3,0,17227410.3645833,16,28.145,"g1","a0.5","4"
"mean","2.5%",0.1,0.3118896484375,0.347314453125,5.3977783203125,9.2007080078125,1,0.000977517106549364,"g1","a0.5","8"
"mean","2.5%",0.2,0.6269287109375,0.7238525390625,7.52822265625,18.5880126953125,1,0.000977517106549364,"g1","a0.5","8"
"mean","2.5%",0.3,0.8813232421875,1.10302734375,8.79228515625,27.842919921875,1,0.000977517106549364,"g1","a0.5","8"
"mean","2.5%",0.4,1.1025634765625,1.480078125,9.5546630859375,37.204931640625,1,0.000977517106549364,"g1","a0.5","8"
"mean","2.5%",0.5,1.29873046875,1.8107666015625,10.1523193359375,46.6182861328125,1,0.000977517106549364,"g1","a0.5","8"
"mean","2.5%",0.6,1.4590576171875,2.1368896484375,10.537744140625,55.93251953125,1,0.000977517106549364,"g1","a0.5","8"
"mean","2.5%",0.7,1.6393798828125,2.5190673828125,10.8698974609375,65.1185302734375,1,0.000977517106549364,"g1","a0.5","8"
"mean","2.5%",0.8,1.8089111328125,2.884228515625,11.173974609375,74.5809326171875,1,0.000977517106549364,"g1","a0.5","8"
"mean","2.5%",0.9,1.9447998046875,3.2556396484375,11.3663818359375,83.891650390625,1,0.000977517106549364,"g1","a0.5","8"
"mean","2.5%",1,2.0755615234375,3.6120849609375,11.5404296875,93.2614501953125,1,0.000977517106549364,"g1","a0.5","8"
"mean","50%",0.1,0.4716796875,0.51123046875,5.63232421875,9.50244140625,1,0.000977517106549364,"g1","a0.5","8"
"mean","50%",0.2,0.87890625,1.0322265625,7.99365234375,18.9560546875,1,0.000977517106549364,"g1","a0.5","8"
"mean","50%",0.3,1.2099609375,1.53369140625,9.34912109375,28.44775390625,1,0.000977517106549364,"g1","a0.5","8"
"mean","50%",0.4,1.53076171875,2.04931640625,10.2001953125,37.94482421875,1,0.000977517106549364,"g1","a0.5","8"
"mean","50%",0.5,1.80859375,2.603515625,10.80859375,47.36376953125,1,0.000977517106549364,"g1","a0.5","8"
"mean","50%",0.6,2.0595703125,3.09912109375,11.22705078125,56.9287109375,1,0.000977517106549364,"g1","a0.5","8"
"mean","50%",0.7,2.2919921875,3.60205078125,11.58740234375,66.42138671875,1,0.000977517106549364,"g1","a0.5","8"
"mean","50%",0.8,2.48583984375,4.12451171875,11.8740234375,75.85498046875,1,0.000977517106549364,"g1","a0.5","8"
"mean","50%",0.9,2.685546875,4.6298828125,12.095703125,85.38671875,1,0.000977517106549364,"g1","a0.5","8"
"mean","50%",1,2.86474609375,5.14306640625,12.29931640625,94.8525390625,1,0.000977517106549364,"g1","a0.5","8"
"mean","97.5%",0.1,0.626318359375,0.6870849609375,5.893115234375,9.7077392578125,1,0.000977517106549364,"g1","a0.5","8"
"mean","97.5%",0.2,1.151123046875,1.373388671875,8.42529296875,19.33984375,1,0.000977517106549364,"g1","a0.5","8"
"mean","97.5%",0.3,1.592236328125,2.037646484375,9.8419921875,29.1084716796875,1,0.000977517106549364,"g1","a0.5","8"
"mean","97.5%",0.4,1.977294921875,2.687158203125,10.781787109375,38.711865234375,1,0.000977517106549364,"g1","a0.5","8"
"mean","97.5%",0.5,2.3328857421875,3.3814697265625,11.4165771484375,48.2421875,1,0.000977517106549364,"g1","a0.5","8"
"mean","97.5%",0.6,2.6403564453125,4.02841796875,11.9279541015625,57.8759033203125,1,0.000977517106549364,"g1","a0.5","8"
"mean","97.5%",0.7,2.9203369140625,4.6950927734375,12.295947265625,67.463671875,1,0.000977517106549364,"g1","a0.5","8"
"mean","97.5%",0.8,3.1931396484375,5.3741455078125,12.5835205078125,77.14873046875,1,0.000977517106549364,"g1","a0.5","8"
"mean","97.5%",0.9,3.4278076171875,6.0650146484375,12.8539306640625,86.76591796875,1,0.000977517106549364,"g1","a0.5","8"
"mean","97.5%",1,3.655517578125,6.7354736328125,13.0478759765625,96.3783203125,1,0.000977517106549364,"g1","a0.5","8"
"var","2.5%",0.1,0.504303724301992,0.661768174754093,2.78212883465451,8.16039136959311,1,0.000977517106549364,"g1","a0.5","8"
"var","2.5%",0.2,1.34444154084952,2.02669397318701,3.86203348377933,15.9118921065494,1,0.000977517106549364,"g1","a0.5","8"
"var","2.5%",0.3,2.24673942200483,4.14002082951491,4.51472125011455,22.3317220529387,1,0.000977517106549364,"g1","a0.5","8"
"var","2.5%",0.4,3.03891109940127,6.72500229105572,5.160019240095,27.4881456720048,1,0.000977517106549364,"g1","a0.5","8"
"var","2.5%",0.5,3.94396841397849,9.99856906864767,5.54807090721988,32.6476200704118,1,0.000977517106549364,"g1","a0.5","8"
"var","2.5%",0.6,4.840470353739,13.7245754626023,5.73438215954912,35.8783987572932,1,0.000977517106549364,"g1","a0.5","8"
"var","2.5%",0.7,5.67642350928641,19.3149274928595,6.07895982729258,38.4897728465985,1,0.000977517106549364,"g1","a0.5","8"
"var","2.5%",0.8,6.46111608302022,23.7569661458333,6.1253819380804,39.2136997256461,1,0.000977517106549364,"g1","a0.5","8"
"var","2.5%",0.9,7.24250633858749,29.8940925844254,6.39644249163765,37.9679340023216,1,0.000977517106549364,"g1","a0.5","8"
"var","2.5%",1,7.93102101375397,36.7176067870616,6.44239844418225,36.760705172631,1,0.000977517106549364,"g1","a0.5","8"
"var","50%",0.1,0.744713388929619,0.942905936889052,3.13399573481794,8.9352509469697,1,0.000977517106549364,"g1","a0.5","8"
"var","50%",0.2,1.73447427908113,2.72767509393328,4.35156536381965,17.0875899239369,1,0.000977517106549364,"g1","a0.5","8"
"var","50%",0.3,2.8297048738392,5.31240740316471,5.22439649773949,24.584550933987,1,0.000977517106549364,"g1","a0.5","8"
"var","50%",0.4,3.97559214244257,8.8525109016068,5.96373640640274,30.5277809597996,1,0.000977517106549364,"g1","a0.5","8"
"var","50%",0.5,5.10530980800953,13.2625273017473,6.40015101875611,35.8413978494624,1,0.000977517106549364,"g1","a0.5","8"
"var","50%",0.6,6.18204681008675,18.1799528806207,6.76164954102517,39.7825000572764,1,0.000977517106549364,"g1","a0.5","8"
"var","50%",0.7,7.15997201093597,24.3441390021689,7.05899802587366,44.0396075803397,1,0.000977517106549364,"g1","a0.5","8"
"var","50%",0.8,8.11795023063294,31.3829991255804,7.28807543682796,46.2035579140701,1,0.000977517106549364,"g1","a0.5","8"
"var","50%",0.9,8.97949314210655,39.276613953293,7.43791143542278,47.753741103067,1,0.000977517106549364,"g1","a0.5","8"
"var","50%",1,9.84181739904081,47.7370660358627,7.56322502367424,48.5462315951857,1,0.000977517106549364,"g1","a0.5","8"
"var","97.5%",0.1,0.95814976249389,1.26504946771139,3.3800838526393,9.84428593998198,1,0.000977517106549364,"g1","a0.5","8"
"var","97.5%",0.2,2.12658941990469,3.36907411278867,4.86899733855694,18.6494007218735,1,0.000977517106549364,"g1","a0.5","8"
"var","97.5%",0.3,3.49993585043988,6.75676930596285,5.93411076490714,26.8750675145482,1,0.000977517106549364,"g1","a0.5","8"
"var","97.5%",0.4,4.83683146516831,10.7981746013563,6.78299330248045,32.7998427524361,1,0.000977517106549364,"g1","a0.5","8"
"var","97.5%",0.5,5.89663978494624,16.2229640151515,7.30756468413978,38.9628596957478,1,0.000977517106549364,"g1","a0.5","8"
"var","97.5%",0.6,7.20124194312072,22.9874239894535,7.7731629551564,44.3487436423204,1,0.000977517106549364,"g1","a0.5","8"
"var","97.5%",0.7,8.44058528836755,30.607276989591,8.07326337976539,49.3350531524927,1,0.000977517106549364,"g1","a0.5","8"
"var","97.5%",0.8,9.42162811488117,38.4844128024193,8.36186998354258,54.8212513316761,1,0.000977517106549364,"g1","a0.5","8"
"var","97.5%",0.9,10.4593808469651,47.9676574528042,8.64041739694068,56.8819473639495,1,0.000977517106549364,"g1","a0.5","8"
"var","97.5%",1,11.4390130275156,58.4041908898079,8.7387241874389,58.6816568771765,1,0.000977517106549364,"g1","a0.5","8"
"mean","2.5%",0.1,1.75185546875,3.56826171875,10.4048828125,33.166796875,2,1.87098039215686,"g1","a0.5","8"
"mean","2.5%",0.2,2.47353515625,7.0400390625,12.48896484375,66.842578125,2,1.87098039215686,"g1","a0.5","8"
"mean","2.5%",0.3,2.98896484375,10.65654296875,13.42294921875,99.93896484375,2,1.87098039215686,"g1","a0.5","8"
"mean","2.5%",0.4,3.3900390625,14.03662109375,13.94951171875,133.10146484375,2,1.87098039215686,"g1","a0.5","8"
"mean","2.5%",0.5,3.75498046875,17.9111328125,14.35712890625,166.53544921875,2,1.87098039215686,"g1","a0.5","8"
"mean","2.5%",0.6,4.0037109375,21.3205078125,14.6599609375,200.17412109375,2,1.87098039215686,"g1","a0.5","8"
"mean","2.5%",0.7,4.27841796875,24.77255859375,14.86884765625,232.975390625,2,1.87098039215686,"g1","a0.5","8"
"mean","2.5%",0.8,4.52705078125,28.41259765625,15.0390625,266.29853515625,2,1.87098039215686,"g1","a0.5","8"
"mean","2.5%",0.9,4.7544921875,32.00595703125,15.15810546875,299.4060546875,2,1.87098039215686,"g1","a0.5","8"
"mean","2.5%",1,4.981640625,35.45234375,15.26728515625,332.89033203125,2,1.87098039215686,"g1","a0.5","8"
"mean","50%",0.1,2.447265625,5.134765625,11.142578125,34.896484375,2,1.87098039215686,"g1","a0.5","8"
"mean","50%",0.2,3.46484375,10.306640625,13.255859375,69.84375,2,1.87098039215686,"g1","a0.5","8"
"mean","50%",0.3,4.13671875,15.482421875,14.20703125,104.71484375,2,1.87098039215686,"g1","a0.5","8"
"mean","50%",0.4,4.6640625,20.544921875,14.7421875,139.34375,2,1.87098039215686,"g1","a0.5","8"
"mean","50%",0.5,5.0546875,25.560546875,15.125,174.24609375,2,1.87098039215686,"g1","a0.5","8"
"mean","50%",0.6,5.42578125,30.93359375,15.392578125,209.39453125,2,1.87098039215686,"g1","a0.5","8"
"mean","50%",0.7,5.7421875,35.970703125,15.556640625,243.671875,2,1.87098039215686,"g1","a0.5","8"
"mean","50%",0.8,6.0546875,40.98828125,15.765625,278.705078125,2,1.87098039215686,"g1","a0.5","8"
"mean","50%",0.9,6.29296875,46.189453125,15.87890625,313.958984375,2,1.87098039215686,"g1","a0.5","8"
"mean","50%",1,6.529296875,51.302734375,15.99609375,348.61328125,2,1.87098039215686,"g1","a0.5","8"
"mean","97.5%",0.1,3.223828125,6.66650390625,11.78095703125,36.63583984375,2,1.87098039215686,"g1","a0.5","8"
"mean","97.5%",0.2,4.5353515625,13.45205078125,14.10087890625,72.8857421875,2,1.87098039215686,"g1","a0.5","8"
"mean","97.5%",0.3,5.37421875,20.241015625,15.02978515625,109.615625,2,1.87098039215686,"g1","a0.5","8"
"mean","97.5%",0.4,5.95390625,26.94169921875,15.5685546875,146.14609375,2,1.87098039215686,"g1","a0.5","8"
"mean","97.5%",0.5,6.6029296875,33.22021484375,15.9529296875,182.71171875,2,1.87098039215686,"g1","a0.5","8"
"mean","97.5%",0.6,6.9275390625,40.043359375,16.16416015625,218.92265625,2,1.87098039215686,"g1","a0.5","8"
"mean","97.5%",0.7,7.35009765625,46.8109375,16.36923828125,254.83994140625,2,1.87098039215686,"g1","a0.5","8"
"mean","97.5%",0.8,7.6943359375,53.5076171875,16.521484375,291.64833984375,2,1.87098039215686,"g1","a0.5","8"
"mean","97.5%",0.9,8.01142578125,60.1333984375,16.655078125,327.97431640625,2,1.87098039215686,"g1","a0.5","8"
"mean","97.5%",1,8.2748046875,66.99853515625,16.74326171875,364.51484375,2,1.87098039215686,"g1","a0.5","8"
"var","2.5%",0.1,6.44981349571079,35.3181092984069,5.42508578431373,63.2954009650735,2,1.87098039215686,"g1","a0.5","8"
"var","2.5%",0.2,10.2771875,136.111619561887,5.71443933823529,183.275098039216,2,1.87098039215686,"g1","a0.5","8"
"var","2.5%",0.3,13.4481529564951,304.430914905025,5.5677175245098,372.642012867647,2,1.87098039215686,"g1","a0.5","8"
"var","2.5%",0.4,14.9934777113971,540.511076516544,5.5227650122549,626.058483455882,2,1.87098039215686,"g1","a0.5","8"
"var","2.5%",0.5,16.5139950980392,847.666657092524,5.11964269301471,927.816031326593,2,1.87098039215686,"g1","a0.5","8"
"var","2.5%",0.6,17.4877696078431,1211.06816176471,5.28008578431372,1236.6387745098,2,1.87098039215686,"g1","a0.5","8"
"var","2.5%",0.7,18.3143707873774,1606.96013671875,5.14481924019608,1745.81126876532,2,1.87098039215686,"g1","a0.5","8"
"var","2.5%",0.8,18.9555499387255,2105.62313151042,4.98271254595588,2150.90538602941,2,1.87098039215686,"g1","a0.5","8"
"var","2.5%",0.9,19.3723188572304,2672.83678500306,4.79257965686275,2694.26688419118,2,1.87098039215686,"g1","a0.5","8"
"var","2.5%",1,20.0127240349265,3294.05586511949,4.73393190870098,3292.40391659007,2,1.87098039215686,"g1","a0.5","8"
"var","50%",0.1,8.63066023284314,49.0951899509804,6.36659773284314,74.3601945465686,2,1.87098039215686,"g1","a0.5","8"
"var","50%",0.2,13.7678308823529,182.33332567402,6.99527420343137,233.554496017157,2,1.87098039215686,"g1","a0.5","8"
"var","50%",0.3,16.7273820465686,416.720036764706,6.86861213235294,466.356548713235,2,1.87098039215686,"g1","a0.5","8"
"var","50%",0.4,18.3896063112745,733.473215379902,6.85435049019608,795.553278186274,2,1.87098039215686,"g1","a0.5","8"
"var","50%",0.5,19.7776654411765,1137.01003370098,6.63526348039216,1206.97015165441,2,1.87098039215686,"g1","a0.5","8"
"var","50%",0.6,20.9239430147059,1631.34612438725,6.581640625,1685.53746936275,2,1.87098039215686,"g1","a0.5","8"
"var","50%",0.7,21.619224877451,2202.43749234069,6.4534849877451,2300.03985140931,2,1.87098039215686,"g1","a0.5","8"
"var","50%",0.8,22.1763480392157,2869.87434895833,6.28439797794118,2928.86279105392,2,1.87098039215686,"g1","a0.5","8"
"var","50%",0.9,22.573268995098,3632.10409773284,6.13105851715686,3651.72763480392,2,1.87098039215686,"g1","a0.5","8"
"var","50%",1,22.9102864583333,4471.44962469363,6.08399203431373,4472.35933670343,2,1.87098039215686,"g1","a0.5","8"
"var","97.5%",0.1,10.6010049019608,60.9589215686274,7.8352818627451,87.3223039215686,2,1.87098039215686,"g1","a0.5","8"
"var","97.5%",0.2,17.2671603094363,232.150214077819,9.19060968137255,284.836038602941,2,1.87098039215686,"g1","a0.5","8"
"var","97.5%",0.3,19.8718210018382,505.515408624387,8.96448720894608,559.396593137255,2,1.87098039215686,"g1","a0.5","8"
"var","97.5%",0.4,22.2126868872549,871.174150199142,9.28310049019608,966.617264093137,2,1.87098039215686,"g1","a0.5","8"
"var","97.5%",0.5,23.2589211856618,1357.12362477022,9.19620212928922,1440.64540709252,2,1.87098039215686,"g1","a0.5","8"
"var","97.5%",0.6,24.2816379442402,1920.96770526961,8.97749387254902,1999.88466413909,2,1.87098039215686,"g1","a0.5","8"
"var","97.5%",0.7,24.8296446078431,2608.77874387255,8.81719247855392,2690.63670036765,2,1.87098039215686,"g1","a0.5","8"
"var","97.5%",0.8,25.1237224264706,3415.60457069546,8.66756855085784,3484.39871323529,2,1.87098039215686,"g1","a0.5","8"
"var","97.5%",0.9,25.6327102481618,4329.5277466299,8.42915249693627,4388.7273973652,2,1.87098039215686,"g1","a0.5","8"
"var","97.5%",1,25.9315196078431,5344.13732958027,8.21410883884804,5365.84126685049,2,1.87098039215686,"g1","a0.5","8"
"mean","2.5%",0.1,5.380078125,19.635546875,15.741796875,120.725390625,4,7.56642857142857,"g1","a0.5","8"
"mean","2.5%",0.2,6.630859375,38.67734375,16.98203125,242.785546875,4,7.56642857142857,"g1","a0.5","8"
"mean","2.5%",0.3,7.428515625,59.941015625,17.441796875,364.51953125,4,7.56642857142857,"g1","a0.5","8"
"mean","2.5%",0.4,7.9296875,78.128515625,17.757421875,486.65078125,4,7.56642857142857,"g1","a0.5","8"
"mean","2.5%",0.5,8.643359375,99.22265625,17.878515625,605.349609375,4,7.56642857142857,"g1","a0.5","8"
"mean","2.5%",0.6,8.88828125,119.03828125,18.04609375,732.048828125,4,7.56642857142857,"g1","a0.5","8"
"mean","2.5%",0.7,9.380859375,138.959765625,18.1078125,851.1984375,4,7.56642857142857,"g1","a0.5","8"
"mean","2.5%",0.8,9.783203125,158.164453125,18.19921875,975.202734375,4,7.56642857142857,"g1","a0.5","8"
"mean","2.5%",0.9,10.06875,178.219140625,18.300390625,1094.369921875,4,7.56642857142857,"g1","a0.5","8"
"mean","2.5%",1,10.35234375,197.953125,18.3234375,1217.537890625,4,7.56642857142857,"g1","a0.5","8"
"mean","50%",0.1,7.03125,28.609375,16.59375,131.4453125,4,7.56642857142857,"g1","a0.5","8"
"mean","50%",0.2,8.515625,56.875,17.640625,263.0625,4,7.56642857142857,"g1","a0.5","8"
"mean","50%",0.3,9.515625,85.828125,18.125,393.6640625,4,7.56642857142857,"g1","a0.5","8"
"mean","50%",0.4,10.1875,113.9140625,18.328125,526.109375,4,7.56642857142857,"g1","a0.5","8"
"mean","50%",0.5,10.75,143.2578125,18.515625,656.7578125,4,7.56642857142857,"g1","a0.5","8"
"mean","50%",0.6,11.2421875,171.4296875,18.6640625,788.2578125,4,7.56642857142857,"g1","a0.5","8"
"mean","50%",0.7,11.6328125,200.3671875,18.7265625,920.2578125,4,7.56642857142857,"g1","a0.5","8"
"mean","50%",0.8,12,228.9765625,18.796875,1052,4,7.56642857142857,"g1","a0.5","8"
"mean","50%",0.9,12.328125,257.71875,18.859375,1181.59375,4,7.56642857142857,"g1","a0.5","8"
"mean","50%",1,12.625,286.3515625,18.921875,1313.40625,4,7.56642857142857,"g1","a0.5","8"
"mean","97.5%",0.1,9.103515625,38.139453125,17.234375,142.03203125,4,7.56642857142857,"g1","a0.5","8"
"mean","97.5%",0.2,10.867578125,76.328125,18.28359375,280.826171875,4,7.56642857142857,"g1","a0.5","8"
"mean","97.5%",0.3,11.905078125,115.4296875,18.64140625,420.41953125,4,7.56642857142857,"g1","a0.5","8"
"mean","97.5%",0.4,12.51640625,154.762109375,18.836328125,562.70546875,4,7.56642857142857,"g1","a0.5","8"
"mean","97.5%",0.5,13.055078125,192.201953125,18.945703125,700.2484375,4,7.56642857142857,"g1","a0.5","8"
"mean","97.5%",0.6,13.2515625,230.173046875,19.041796875,838.497265625,4,7.56642857142857,"g1","a0.5","8"
"mean","97.5%",0.7,13.6578125,268.463671875,19.0953125,980.448828125,4,7.56642857142857,"g1","a0.5","8"
"mean","97.5%",0.8,14.08046875,307.296484375,19.2046875,1120.614453125,4,7.56642857142857,"g1","a0.5","8"
"mean","97.5%",0.9,14.416796875,344.02421875,19.221875,1260.669140625,4,7.56642857142857,"g1","a0.5","8"
"mean","97.5%",1,14.56640625,382.353515625,19.276171875,1401.893359375,4,7.56642857142857,"g1","a0.5","8"
"var","2.5%",0.1,19.0025607638889,514.213461061508,2.65533854166667,541.983531746032,4,7.56642857142857,"g1","a0.5","8"
"var","2.5%",0.2,20.2909536210317,1991.74255332341,1.97162698412698,2224.25590277778,4,7.56642857142857,"g1","a0.5","8"
"var","2.5%",0.3,21.1200396825397,4648.24554191468,1.64417162698413,4821.14216269841,4,7.56642857142857,"g1","a0.5","8"
"var","2.5%",0.4,20.2638702876984,8061.01671626984,1.41767733134921,7915.93098338294,4,7.56642857142857,"g1","a0.5","8"
"var","2.5%",0.5,18.8892361111111,12510.5988095238,1.26493055555556,12865.2961805556,4,7.56642857142857,"g1","a0.5","8"
"var","2.5%",0.6,18.265873015873,18534.1790922619,1.05774429563492,17907.0341083829,4,7.56642857142857,"g1","a0.5","8"
"var","2.5%",0.7,16.457173859127,25136.3398251488,1.04414682539683,25480.416375248,4,7.56642857142857,"g1","a0.5","8"
"var","2.5%",0.8,16.1702442956349,32810.2315972222,0.911830357142857,32982.4947420635,4,7.56642857142857,"g1","a0.5","8"
"var","2.5%",0.9,15.1451326884921,41205.0001674107,0.917063492063492,40868.6809523809,4,7.56642857142857,"g1","a0.5","8"
"var","2.5%",1,14.7712859623016,50810.7257936508,0.855884176587302,50832.6118055556,4,7.56642857142857,"g1","a0.5","8"
"var","50%",0.1,24.9334077380952,659.530505952381,4.0608878968254,756.644345238095,4,7.56642857142857,"g1","a0.5","8"
"var","50%",0.2,28.7637648809524,2607.43291170635,3.12735615079365,2754.51388888889,4,7.56642857142857,"g1","a0.5","8"
"var","50%",0.3,29.4161706349206,5739.80828373016,2.61148313492064,6002.20510912698,4,7.56642857142857,"g1","a0.5","8"
"var","50%",0.4,28.6019345238095,10253.4289434524,2.24280753968254,10447.1488095238,4,7.56642857142857,"g1","a0.5","8"
"var","50%",0.5,28.1458333333333,15902.9353918651,2.0921378968254,16068.080109127,4,7.56642857142857,"g1","a0.5","8"
"var","50%",0.6,26.4215029761905,22742.7557043651,1.93427579365079,23201.4468005952,4,7.56642857142857,"g1","a0.5","8"
"var","50%",0.7,25.0023561507937,30998.5435267857,1.72160218253968,31600.0853174603,4,7.56642857142857,"g1","a0.5","8"
"var","50%",0.8,24.3479662698413,40354.0642361111,1.65066964285714,40856.3069196429,4,7.56642857142857,"g1","a0.5","8"
"var","50%",0.9,23.0217013888889,51431.2212301587,1.58804563492063,51377.894593254,4,7.56642857142857,"g1","a0.5","8"
"var","50%",1,22.085689484127,63385.7576884921,1.5172371031746,63311.5787450397,4,7.56642857142857,"g1","a0.5","8"
"var","97.5%",0.1,30.2018911210317,828.010187251984,5.79317956349206,948.020138888889,4,7.56642857142857,"g1","a0.5","8"
"var","97.5%",0.2,35.5754216269841,3265.36617063492,4.81394469246032,3406.13931051587,4,7.56642857142857,"g1","a0.5","8"
"var","97.5%",0.3,35.907955109127,6955.81907242064,4.26309523809524,7400.79927455357,4,7.56642857142857,"g1","a0.5","8"
"var","97.5%",0.4,34.2399243551587,12627.6567956349,3.82043030753968,13029.5136842758,4,7.56642857142857,"g1","a0.5","8"
"var","97.5%",0.5,34.0077690972222,19814.3003720238,3.42710193452381,19751.5215525794,4,7.56642857142857,"g1","a0.5","8"
"var","97.5%",0.6,34.0309089781746,28949.8520833333,3.27086433531746,28775.4989583333,4,7.56642857142857,"g1","a0.5","8"
"var","97.5%",0.7,32.4789186507936,38744.0781746032,3.22321428571428,39444.8273809524,4,7.56642857142857,"g1","a0.5","8"
"var","97.5%",0.8,30.8027839781746,50778.4162202381,3.14476686507936,50526.0650359623,4,7.56642857142857,"g1","a0.5","8"
"var","97.5%",0.9,29.5075148809524,64258.0354166667,2.94965277777778,63708.049906994,4,7.56642857142857,"g1","a0.5","8"
"var","97.5%",1,28.6526723710317,79266.714781746,2.73139880952381,79293.3998325893,4,7.56642857142857,"g1","a0.5","8"
"mean","2.5%",0.1,12.2671875,114.5671875,18.996875,433.2390625,8,22.6934166666667,"g1","a0.5","8"
"mean","2.5%",0.2,13.8859375,223.5671875,19.2796875,865.7921875,8,22.6934166666667,"g1","a0.5","8"
"mean","2.5%",0.3,14.7796875,340.6984375,19.5,1296.3125,8,22.6934166666667,"g1","a0.5","8"
"mean","2.5%",0.4,15.178125,444.9125,19.6875,1736.06875,8,22.6934166666667,"g1","a0.5","8"
"mean","2.5%",0.5,15.8,566.2984375,19.625,2162.984375,8,22.6934166666667,"g1","a0.5","8"
"mean","2.5%",0.6,16.234375,675.2921875,19.7171875,2596.5796875,8,22.6934166666667,"g1","a0.5","8"
"mean","2.5%",0.7,16.8125,787.6609375,19.7171875,3029.296875,8,22.6934166666667,"g1","a0.5","8"
"mean","2.5%",0.8,16.9046875,903.1828125,19.75,3464.7921875,8,22.6934166666667,"g1","a0.5","8"
"mean","2.5%",0.9,17.246875,1018.721875,19.7796875,3890.3703125,8,22.6934166666667,"g1","a0.5","8"
"mean","2.5%",1,17.434375,1128.9453125,19.8125,4327.2578125,8,22.6934166666667,"g1","a0.5","8"
"mean","50%",0.1,14.9375,154.6875,19.5625,483.28125,8,22.6934166666667,"g1","a0.5","8"
"mean","50%",0.2,16.21875,314.0625,19.75,966.78125,8,22.6934166666667,"g1","a0.5","8"
"mean","50%",0.3,17,466.1875,19.8125,1451.09375,8,22.6934166666667,"g1","a0.5","8"
"mean","50%",0.4,17.46875,623.53125,19.875,1939.34375,8,22.6934166666667,"g1","a0.5","8"
"mean","50%",0.5,17.75,774.84375,19.90625,2417.1875,8,22.6934166666667,"g1","a0.5","8"
"mean","50%",0.6,18,929.46875,19.9375,2901.4375,8,22.6934166666667,"g1","a0.5","8"
"mean","50%",0.7,18.28125,1087.28125,19.9375,3390.625,8,22.6934166666667,"g1","a0.5","8"
"mean","50%",0.8,18.5,1243.96875,19.9375,3877.6875,8,22.6934166666667,"g1","a0.5","8"
"mean","50%",0.9,18.65625,1399.84375,19.9375,4362.90625,8,22.6934166666667,"g1","a0.5","8"
"mean","50%",1,18.8125,1552.28125,19.9375,4847.40625,8,22.6934166666667,"g1","a0.5","8"
"mean","97.5%",0.1,17.0953125,204.5046875,19.875,526.4125,8,22.6934166666667,"g1","a0.5","8"
"mean","97.5%",0.2,18.315625,418.9796875,20,1055.425,8,22.6934166666667,"g1","a0.5","8"
"mean","97.5%",0.3,18.8125,627.01875,20,1581.3859375,8,22.6934166666667,"g1","a0.5","8"
"mean","97.5%",0.4,19.0953125,831.1015625,20,2114.8359375,8,22.6934166666667,"g1","a0.5","8"
"mean","97.5%",0.5,19.1875,1036.9828125,20,2646.234375,8,22.6934166666667,"g1","a0.5","8"
"mean","97.5%",0.6,19.375,1238.765625,20,3163.6765625,8,22.6934166666667,"g1","a0.5","8"
"mean","97.5%",0.7,19.3453125,1451.0421875,20,3686.778125,8,22.6934166666667,"g1","a0.5","8"
"mean","97.5%",0.8,19.4375,1652.359375,20,4211.071875,8,22.6934166666667,"g1","a0.5","8"
"mean","97.5%",0.9,19.5328125,1865.7828125,20,4747.11875,8,22.6934166666667,"g1","a0.5","8"
"mean","97.5%",1,19.5625,2072.153125,20,5270.35,8,22.6934166666667,"g1","a0.5","8"
"var","2.5%",0.1,4.34375,5040.8628125,0.116666666666667,5619.17260416667,8,22.6934166666667,"g1","a0.5","8"
"var","2.5%",0.2,3.05135416666667,22429.0716666667,0,21266.0225,8,22.6934166666667,"g1","a0.5","8"
"var","2.5%",0.3,2.01427083333333,49253.5508333333,0,51119.8840625,8,22.6934166666667,"g1","a0.5","8"
"var","2.5%",0.4,1.84989583333333,86229.8866666667,0,89026.0917708333,8,22.6934166666667,"g1","a0.5","8"
