"cross_space","cross_run","p_obs","core_core","core_trans","trans_core","trans_trans","land_het","d","v","dcorr"
"var","97.5%",0.7,12.0835166177908,6.72062236528592,10.6916684088236,17.0406649264189,0.000977517106549364,"g2","g2","2"
"var","97.5%",0.8,12.5070272167873,6.82906068147452,13.3042227975318,18.1984502917278,0.000977517106549364,"g2","g2","2"
"var","97.5%",0.9,12.8628404126955,6.91212476803061,15.575024056085,19.4155857418057,0.000977517106549364,"g2","g2","2"
"var","97.5%",1,13.250468902737,6.8716929803962,17.5611414755544,20.5670716823604,0.000977517106549364,"g2","g2","2"
"mean","2.5%",0.1,1.64052734375,9.9529296875,0.0060302734375,7.9359619140625,0.000977517106549364,"g2","g2","4"
"mean","2.5%",0.2,5.127880859375,6.696142578125,0.1326904296875,9.2492431640625,0.000977517106549364,"g2","g2","4"
"mean","2.5%",0.3,7.4494384765625,5.1555908203125,0.3753662109375,9.7373291015625,0.000977517106549364,"g2","g2","4"
"mean","2.5%",0.4,9.1060546875,4.3197509765625,0.66533203125,9.99892578125,0.000977517106549364,"g2","g2","4"
"mean","2.5%",0.5,10.1744140625,3.79384765625,1.00302734375,10.0561279296875,0.000977517106549364,"g2","g2","4"
"mean","2.5%",0.6,10.88408203125,3.4056396484375,1.2908935546875,10.14443359375,0.000977517106549364,"g2","g2","4"
"mean","2.5%",0.7,11.4237060546875,3.158349609375,1.5661376953125,10.208056640625,0.000977517106549364,"g2","g2","4"
"mean","2.5%",0.8,11.847021484375,2.9566162109375,1.833837890625,10.206201171875,0.000977517106549364,"g2","g2","4"
"mean","2.5%",0.9,12.1790283203125,2.7790771484375,2.0953369140625,10.1982666015625,0.000977517106549364,"g2","g2","4"
"mean","2.5%",1,12.4781982421875,2.6672119140625,2.31552734375,10.1643798828125,0.000977517106549364,"g2","g2","4"
"mean","50%",0.1,1.755859375,10.14599609375,0.01220703125,8.76611328125,0.000977517106549364,"g2","g2","4"
"mean","50%",0.2,5.552734375,6.82861328125,0.1513671875,10.04638671875,0.000977517106549364,"g2","g2","4"
"mean","50%",0.3,7.99462890625,5.46044921875,0.41845703125,10.2841796875,0.000977517106549364,"g2","g2","4"
"mean","50%",0.4,9.50732421875,4.701171875,0.73046875,10.41455078125,0.000977517106549364,"g2","g2","4"
"mean","50%",0.5,10.587890625,4.208984375,1.0888671875,10.4677734375,0.000977517106549364,"g2","g2","4"
"mean","50%",0.6,11.28564453125,3.87353515625,1.443359375,10.43603515625,0.000977517106549364,"g2","g2","4"
"mean","50%",0.7,11.845703125,3.56982421875,1.759765625,10.39794921875,0.000977517106549364,"g2","g2","4"
"mean","50%",0.8,12.263671875,3.3837890625,2.09228515625,10.3720703125,0.000977517106549364,"g2","g2","4"
"mean","50%",0.9,12.599609375,3.21826171875,2.36767578125,10.31298828125,0.000977517106549364,"g2","g2","4"
"mean","50%",1,12.90576171875,3.08349609375,2.62890625,10.25537109375,0.000977517106549364,"g2","g2","4"
"mean","97.5%",0.1,1.874755859375,10.7111328125,0.0329345703125,9.3437744140625,0.000977517106549364,"g2","g2","4"
"mean","97.5%",0.2,5.6713134765625,7.2579833984375,0.1955078125,10.534521484375,0.000977517106549364,"g2","g2","4"
"mean","97.5%",0.3,8.2313720703125,5.745361328125,0.5246826171875,10.7954345703125,0.000977517106549364,"g2","g2","4"
"mean","97.5%",0.4,9.7352294921875,4.931640625,0.881640625,10.857666015625,0.000977517106549364,"g2","g2","4"
"mean","97.5%",0.5,10.7883056640625,4.481298828125,1.2727294921875,10.73271484375,0.000977517106549364,"g2","g2","4"
"mean","97.5%",0.6,11.562353515625,4.121728515625,1.6324462890625,10.661767578125,0.000977517106549364,"g2","g2","4"
"mean","97.5%",0.7,12.10634765625,3.8876220703125,2.0127685546875,10.6486328125,0.000977517106549364,"g2","g2","4"
"mean","97.5%",0.8,12.58642578125,3.6869140625,2.3013671875,10.5494384765625,0.000977517106549364,"g2","g2","4"
"mean","97.5%",0.9,12.9606201171875,3.5274658203125,2.601123046875,10.4770751953125,0.000977517106549364,"g2","g2","4"
"mean","97.5%",1,13.300048828125,3.409326171875,2.8767822265625,10.4365478515625,0.000977517106549364,"g2","g2","4"
"var","2.5%",0.1,0.905105641533785,3.25385641953812,0.00634176155455767,25.4359863758553,0.000977517106549364,"g2","g2","4"
"var","2.5%",0.2,2.67071114369501,3.8124992124496,0.256931207233627,19.3392135426213,0.000977517106549364,"g2","g2","4"
"var","2.5%",0.3,4.50459249278317,4.07683532655181,0.988538134622434,14.2171417982115,0.000977517106549364,"g2","g2","4"
"var","2.5%",0.4,6.05419781070534,4.1812847476784,2.23888162592406,11.9283769445335,0.000977517106549364,"g2","g2","4"
"var","2.5%",0.5,7.02995548192357,4.32224665219483,3.72678072305718,11.6178793749618,0.000977517106549364,"g2","g2","4"
"var","2.5%",0.6,7.75669534782044,4.22771719208211,5.61834639235093,11.8852559347889,0.000977517106549364,"g2","g2","4"
"var","2.5%",0.7,8.37292258522727,4.4585291947321,7.54337942173754,12.3587141020207,0.000977517106549364,"g2","g2","4"
"var","2.5%",0.8,8.65418117668622,4.39131973878146,9.32386860031769,12.9841587100211,0.000977517106549364,"g2","g2","4"
"var","2.5%",0.9,8.81765334799609,4.48379104330859,10.9566350644169,13.9004114592879,0.000977517106549364,"g2","g2","4"
"var","2.5%",1,8.99258163317907,4.45374520787512,12.8041369068075,14.6398740110276,0.000977517106549364,"g2","g2","4"
"var","50%",0.1,0.967214515365347,3.88905514952957,0.013997873136608,30.2872907502444,0.000977517106549364,"g2","g2","4"
"var","50%",0.2,2.86751111162023,4.05962090664712,0.334881705156403,22.6602035030242,0.000977517106549364,"g2","g2","4"
"var","50%",0.3,4.93696351111926,4.49745215511975,1.34325694571725,17.2416543522422,0.000977517106549364,"g2","g2","4"
"var","50%",0.4,6.4896630429802,4.7059773643695,2.82627067677786,15.0314270795149,0.000977517106549364,"g2","g2","4"
"var","50%",0.5,7.65438565340909,4.91371025018328,4.7769366103067,13.9541158815982,0.000977517106549364,"g2","g2","4"
"var","50%",0.6,8.4464379811217,4.93902689317571,6.8079207523827,13.4587127894367,0.000977517106549364,"g2","g2","4"
"var","50%",0.7,9.15807663963221,5.10159686583578,8.76515056054497,13.7070995043683,0.000977517106549364,"g2","g2","4"
"var","50%",0.8,9.52819334982894,5.20399512386975,10.6513127749267,14.1169483710594,0.000977517106549364,"g2","g2","4"
"var","50%",0.9,9.86738939928519,5.14470642030181,12.6279397108688,14.8174925922532,0.000977517106549364,"g2","g2","4"
"var","50%",1,10.2277629177358,5.18180195350684,14.2992233321114,15.5898852753849,0.000977517106549364,"g2","g2","4"
"var","97.5%",0.1,1.05354667357802,4.81310672405761,0.0350835328461022,31.8350253018466,0.000977517106549364,"g2","g2","4"
"var","97.5%",0.2,3.17364789528348,4.48743577884439,0.416343627810362,25.8830906723485,0.000977517106549364,"g2","g2","4"
"var","97.5%",0.3,5.62434335001986,4.7849376451002,1.62812645577499,19.3388896446191,0.000977517106549364,"g2","g2","4"
"var","97.5%",0.4,7.20941547531769,5.13261582718567,3.3108872876955,16.4579064332845,0.000977517106549364,"g2","g2","4"
"var","97.5%",0.5,8.23032978315158,5.15829202273491,5.32306377153592,15.0854678335777,0.000977517106549364,"g2","g2","4"
"var","97.5%",0.6,9.337863514174,5.19336663000977,7.51230600008401,14.9365848902966,0.000977517106549364,"g2","g2","4"
"var","97.5%",0.7,9.95737089901026,5.34952630036504,9.59091882789589,15.7459713694404,0.000977517106549364,"g2","g2","4"
"var","97.5%",0.8,10.3532441348974,5.41262409885142,11.9769584469315,16.3000809745006,0.000977517106549364,"g2","g2","4"
"var","97.5%",0.9,10.724783996403,5.43242387967375,13.7474699346667,17.0172216510493,0.000977517106549364,"g2","g2","4"
"var","97.5%",1,11.1302495007408,5.46999230109818,15.3518738926564,18.0071133222981,0.000977517106549364,"g2","g2","4"
"mean","2.5%",0.1,1.463427734375,9.9600341796875,0.0060302734375,5.77451171875,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.2,5.487060546875,5.73310546875,0.0658447265625,7.036328125,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.3,7.7483642578125,4.1920654296875,0.2253662109375,7.6654541015625,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.4,9.2363037109375,3.332421875,0.4060546875,8.117578125,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.5,10.21962890625,2.863232421875,0.627978515625,8.541064453125,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.6,10.9874267578125,2.56875,0.822509765625,8.835888671875,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.7,11.5483154296875,2.3350341796875,1.0246826171875,9.1592041015625,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.8,11.9939453125,2.1874755859375,1.191748046875,9.2802001953125,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.9,12.3470947265625,2.0438720703125,1.360693359375,9.4046630859375,0.000977517106549364,"g2","g2","8"
"mean","2.5%",1,12.64677734375,1.943701171875,1.5287109375,9.5270751953125,0.000977517106549364,"g2","g2","8"
"mean","50%",0.1,1.88671875,10.0986328125,0.0107421875,6.76318359375,0.000977517106549364,"g2","g2","8"
"mean","50%",0.2,5.7900390625,6.63916015625,0.107421875,7.9658203125,0.000977517106549364,"g2","g2","8"
"mean","50%",0.3,8.3056640625,5.162109375,0.33544921875,8.521484375,0.000977517106549364,"g2","g2","8"
"mean","50%",0.4,9.9189453125,4.33740234375,0.59716796875,8.86767578125,0.000977517106549364,"g2","g2","8"
"mean","50%",0.5,10.95068359375,3.8046875,0.87841796875,9.05126953125,0.000977517106549364,"g2","g2","8"
"mean","50%",0.6,11.75390625,3.48583984375,1.14208984375,9.27099609375,0.000977517106549364,"g2","g2","8"
"mean","50%",0.7,12.37548828125,3.20703125,1.3720703125,9.4619140625,0.000977517106549364,"g2","g2","8"
"mean","50%",0.8,12.8525390625,3.02099609375,1.5927734375,9.6142578125,0.000977517106549364,"g2","g2","8"
"mean","50%",0.9,13.23876953125,2.8623046875,1.796875,9.755859375,0.000977517106549364,"g2","g2","8"
"mean","50%",1,13.552734375,2.7333984375,1.97900390625,9.8671875,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.1,2.03955078125,10.3983154296875,0.021142578125,7.9114501953125,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.2,5.9315185546875,7.101513671875,0.1654052734375,9.0651611328125,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.3,8.9759033203125,5.681640625,0.4015625,9.4057861328125,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.4,10.9014404296875,4.8795654296875,0.6565673828125,9.69765625,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.5,12.231298828125,4.3550537109375,0.9727294921875,9.81767578125,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.6,13.1112548828125,3.9932861328125,1.2504638671875,9.908349609375,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.7,13.774755859375,3.73388671875,1.5492919921875,10.0873291015625,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.8,14.2380126953125,3.5350830078125,1.8430908203125,10.1430419921875,0.000977517106549364,"g2","g2","8"
"mean","97.5%",0.9,14.6367431640625,3.3530517578125,2.088671875,10.2261962890625,0.000977517106549364,"g2","g2","8"
"mean","97.5%",1,14.919970703125,3.2181884765625,2.315771484375,10.2902587890625,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.1,0.795088358382209,3.27173636726387,0.00634176155455767,28.4981934309705,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.2,2.36716155856702,3.5395070841352,0.130021230449658,24.1540484147804,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.3,3.88733914879643,3.85544507575758,0.815554812553458,18.2029219551869,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.4,5.25546474065249,3.73338781750214,1.67538642473118,14.9958211143695,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.5,6.06957695178855,3.69663787573314,3.27299446710044,12.849017900782,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.6,6.49488349981672,3.82316126072978,4.6768274987781,11.5072817148934,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.7,6.93462510691593,3.79614751821389,5.98234331088099,10.6394729808162,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.8,7.08973148826979,3.84916672394306,7.13620851279936,10.4047554918515,0.000977517106549364,"g2","g2","8"
"var","2.5%",0.9,7.27888524865591,3.93946878054741,8.75004508129429,10.3780348851417,0.000977517106549364,"g2","g2","8"
"var","2.5%",1,7.52033646062439,3.8818039581806,10.1196599309629,10.5843971230068,0.000977517106549364,"g2","g2","8"
"var","50%",0.1,0.974866164161779,3.70933519290689,0.0116146978861193,31.6280232389418,0.000977517106549364,"g2","g2","8"
"var","50%",0.2,2.79259215771628,4.06724009882087,0.251630467986315,25.0740316471163,0.000977517106549364,"g2","g2","8"
"var","50%",0.3,4.57098454301075,4.66145403760386,1.10324833516618,19.4285037878788,0.000977517106549364,"g2","g2","8"
"var","50%",0.4,6.2704662871151,4.78260888242302,2.26147341611681,16.0495918102395,0.000977517106549364,"g2","g2","8"
"var","50%",0.5,7.63265546722263,4.67142585761852,3.75537777599585,14.0487517564761,0.000977517106549364,"g2","g2","8"
"var","50%",0.6,8.45177089060973,4.79078986055108,5.28491521184629,13.4613646864308,0.000977517106549364,"g2","g2","8"
"var","50%",0.7,9.13720941776637,4.76513767335655,6.85698800632331,12.7556106999939,0.000977517106549364,"g2","g2","8"
"var","50%",0.8,9.55207378726784,4.60732020940249,8.4512134003849,12.6482799899194,0.000977517106549364,"g2","g2","8"
"var","50%",0.9,9.81184657181696,4.52690988132331,9.80723009454423,12.7279676808407,0.000977517106549364,"g2","g2","8"
"var","50%",1,10.0341176380743,4.49177033693793,11.3301673807124,12.8140607817082,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.1,1.14151929928061,4.3060495564898,0.0285353853555718,35.5852793942449,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.2,3.01882016358138,4.96478723729228,0.376794373930841,28.6816692631965,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.3,5.43168549150782,5.5287215336327,1.38574345235368,22.5667332982038,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.4,7.56739560422776,5.51795691287879,2.63656878131109,18.6881253627505,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.5,8.61057856793744,5.41023617443335,4.43054423551289,16.3496112842131,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.6,9.8484624390961,5.45502478635905,6.33001867687714,15.1543698308055,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.7,10.3843328302557,5.28333980079271,8.47668748186248,15.0988087226219,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.8,10.7489297667323,5.39976075173356,10.5808299015228,15.1923700446374,0.000977517106549364,"g2","g2","8"
"var","97.5%",0.9,11.0211328888685,5.19480789497801,12.4323275598729,15.2011744524377,0.000977517106549364,"g2","g2","8"
"var","97.5%",1,11.1717757209189,5.08854780001375,14.3547287390029,16.1707793264678,0.000977517106549364,"g2","g2","8"
"mean","2.5%",0.1,0,15.1337158203125,0,12.30458984375,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.2,0,17.5343505859375,0,16.1743408203125,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.3,0,17.1963623046875,0,17.70185546875,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.4,0.006640625,16.10185546875,0,18.1904052734375,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.5,0.0460205078125,14.6225341796875,0,18.098583984375,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.6,0.1538818359375,13.264892578125,0,17.6114501953125,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.7,0.370849609375,11.97958984375,0,16.906103515625,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.8,0.681982421875,10.8606201171875,0.00390625,16.0725341796875,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.9,1.1587158203125,9.832421875,0.0113037109375,15.1824951171875,0.000977517106549364,"g32","g32","1"
"mean","2.5%",1,1.680419921875,8.9556640625,0.030126953125,14.2652099609375,0.000977517106549364,"g32","g32","1"
"mean","50%",0.1,0,15.37158203125,0,12.5771484375,0.000977517106549364,"g32","g32","1"
"mean","50%",0.2,0,17.7314453125,0,16.38134765625,0.000977517106549364,"g32","g32","1"
"mean","50%",0.3,0.0029296875,17.6328125,0,17.92529296875,0.000977517106549364,"g32","g32","1"
"mean","50%",0.4,0.03173828125,16.67333984375,0,18.47705078125,0.000977517106549364,"g32","g32","1"
"mean","50%",0.5,0.16162109375,15.39208984375,0,18.45947265625,0.000977517106549364,"g32","g32","1"
"mean","50%",0.6,0.39794921875,14.1005859375,0.00146484375,18.0869140625,0.000977517106549364,"g32","g32","1"
"mean","50%",0.7,0.71142578125,12.66943359375,0.00927734375,17.408203125,0.000977517106549364,"g32","g32","1"
"mean","50%",0.8,1.14453125,11.40478515625,0.029296875,16.6904296875,0.000977517106549364,"g32","g32","1"
"mean","50%",0.9,1.646484375,10.30859375,0.07275390625,15.89306640625,0.000977517106549364,"g32","g32","1"
"mean","50%",1,2.18896484375,9.2197265625,0.14892578125,15.00537109375,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.1,0,15.7991943359375,0,12.7891357421875,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.2,0,18.2474853515625,0,16.752197265625,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.3,0.0177001953125,18.3384765625,0,18.4001708984375,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.4,0.12880859375,17.335693359375,0,19.011767578125,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.5,0.327587890625,15.9825927734375,0.0027587890625,19.0360107421875,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.6,0.605078125,14.539306640625,0.0162109375,18.7053466796875,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.7,1.00654296875,13.0891357421875,0.0488525390625,18.1031982421875,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.8,1.487841796875,11.8114501953125,0.13583984375,17.3116455078125,0.000977517106549364,"g32","g32","1"
"mean","97.5%",0.9,2.0400146484375,10.776318359375,0.254541015625,16.4478515625,0.000977517106549364,"g32","g32","1"
"mean","97.5%",1,2.649755859375,9.838232421875,0.393798828125,15.4931640625,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.1,0,5.58858884809537,0,5.99350383083608,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.2,0,2.22640253180749,0,3.81816532735368,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.3,0,1.70088873869746,0,2.09985260874878,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.4,0.00656769305962854,2.8934231427175,0,1.17303465603617,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.5,0.0551647794095186,5.43341313844086,0,0.958577115980877,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.6,0.211642500801869,7.83503207955309,0,1.45284379677572,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.7,0.615529921187683,9.80179840714351,0,1.97086999022483,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.8,1.20316831527218,10.4582340542522,0.00389479472140762,2.83583733790781,0.000977517106549364,"g32","g32","1"
"var","2.5%",0.9,1.75817355606213,11.0229402454484,0.0118599601738148,3.82440814393939,0.000977517106549364,"g32","g32","1"
"var","2.5%",1,2.53428662729869,11.3019478985291,0.031478341886608,5.01855430565738,0.000977517106549364,"g32","g32","1"
"var","50%",0.1,0,6.5990418614064,0,7.12517946603128,0.000977517106549364,"g32","g32","1"
"var","50%",0.2,0,2.66287687866569,0,4.59263454224707,0.000977517106549364,"g32","g32","1"
"var","50%",0.3,0.00292300525415445,2.25634526973363,0,2.71898435590787,0.000977517106549364,"g32","g32","1"
"var","50%",0.4,0.0346173746028837,4.6700707936217,0,1.63670872663123,0.000977517106549364,"g32","g32","1"
"var","50%",0.5,0.195573584891251,6.88521763120112,0,1.46212789436706,0.000977517106549364,"g32","g32","1"
"var","50%",0.6,0.511992722079668,9.05911210135631,0.00146388914345064,1.97335502199413,0.000977517106549364,"g32","g32","1"
"var","50%",0.7,1.02528466367302,11.0072698061767,0.00919811140640274,3.40233372663123,0.000977517106549364,"g32","g32","1"
"var","50%",0.8,1.90629104808162,13.0528346086877,0.0294286107038123,4.84406215634164,0.000977517106549364,"g32","g32","1"
"var","50%",0.9,3.12869957768206,14.473236650782,0.0849480503115836,5.83366124068304,0.000977517106549364,"g32","g32","1"
"var","50%",1,4.57768874480694,14.6737670301808,0.171580503879521,6.62312897116325,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.1,0,7.94396870036046,0,9.19193378944434,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.2,0,3.25082265605908,0,5.75142844937531,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.3,0.0174004488559995,3.2558450320366,0,3.30830469513685,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.4,0.12148475684262,6.62485034155822,0,2.1705376200895,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.5,0.393127023765885,11.3904520252933,0.00275372964778837,2.13962383251619,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.6,1.1141042879017,14.7007964282441,0.0159549120234604,3.33923936472843,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.7,2.24380622632576,17.1344860446069,0.0464715594070748,5.39538715023216,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.8,3.6980816226784,18.2550552144428,0.12351195931085,7.75691996674151,0.000977517106549364,"g32","g32","1"
"var","97.5%",0.9,5.50258027763777,18.7691921737537,0.212761848576491,10.0834636371273,0.000977517106549364,"g32","g32","1"
"var","97.5%",1,7.22318221434354,18.5070266678886,0.359708157685728,11.8510109999313,0.000977517106549364,"g32","g32","1"
"mean","2.5%",0.1,0,13.7983642578125,0,14.3385009765625,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.2,0.0398193359375,8.408642578125,0.0001708984375,14.91025390625,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.3,0.1995361328125,5.057177734375,0.004443359375,13.7777099609375,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.4,0.6355712890625,3.1709716796875,0.020849609375,12.49345703125,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.5,1.41865234375,2.1390869140625,0.0500244140625,10.8038330078125,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.6,2.423974609375,1.48662109375,0.1010986328125,9.0125244140625,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.7,3.6090087890625,1.076953125,0.1895263671875,7.4448486328125,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.8,4.770556640625,0.8177978515625,0.3429443359375,6.132470703125,0.000977517106549364,"g32","g32","16"
"mean","2.5%",0.9,5.9147705078125,0.617431640625,0.5869384765625,5.09638671875,0.000977517106549364,"g32","g32","16"
"mean","2.5%",1,6.9388916015625,0.48916015625,0.9097900390625,4.245751953125,0.000977517106549364,"g32","g32","16"
"mean","50%",0.1,0.1806640625,15.3798828125,0,16.27001953125,0.000977517106549364,"g32","g32","16"
"mean","50%",0.2,1.97021484375,10.43505859375,0.03857421875,17.17529296875,0.000977517106549364,"g32","g32","16"
"mean","50%",0.3,4.4091796875,7.39013671875,0.34033203125,15.3056640625,0.000977517106549364,"g32","g32","16"
"mean","50%",0.4,6.81396484375,5.59228515625,0.93310546875,13.3935546875,0.000977517106549364,"g32","g32","16"
"mean","50%",0.5,8.91845703125,4.3173828125,1.66162109375,11.73388671875,0.000977517106549364,"g32","g32","16"
"mean","50%",0.6,10.43310546875,3.3876953125,2.46044921875,10.74169921875,0.000977517106549364,"g32","g32","16"
"mean","50%",0.7,11.60595703125,2.6982421875,3.29052734375,9.57373046875,0.000977517106549364,"g32","g32","16"
"mean","50%",0.8,12.54833984375,2.21923828125,4.1279296875,8.599609375,0.000977517106549364,"g32","g32","16"
"mean","50%",0.9,13.31005859375,1.826171875,4.98388671875,7.70751953125,0.000977517106549364,"g32","g32","16"
"mean","50%",1,13.9814453125,1.53955078125,5.701171875,6.9892578125,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.1,0.30830078125,17.978564453125,0.0008056640625,17.6179443359375,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.2,2.8952880859375,17.4593994140625,0.08740234375,18.298095703125,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.3,6.0866943359375,14.87587890625,0.47587890625,18.66875,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.4,8.7792724609375,12.1821044921875,1.06015625,18.24384765625,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.5,11.0539794921875,10.1815673828125,1.8982177734375,17.136279296875,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.6,12.700830078125,8.51767578125,2.766943359375,15.6824462890625,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.7,14.0429931640625,7.2041015625,3.63544921875,14.2724609375,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.8,15.0444580078125,6.593896484375,4.5669189453125,12.86025390625,0.000977517106549364,"g32","g32","16"
"mean","97.5%",0.9,15.8971435546875,6.0757080078125,5.5339599609375,11.574755859375,0.000977517106549364,"g32","g32","16"
"mean","97.5%",1,16.5190185546875,5.607666015625,6.499169921875,10.4722900390625,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.1,0,3.09145588954057,0,3.71925849504368,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.2,0.0413950095078812,5.12478046435881,0.0001708984375,2.1807452040567,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.3,0.368165566005315,11.683638497182,0.00433477288000978,1.65176964962121,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.4,1.76049959811064,13.0409167277615,0.0200941814821603,3.30002405608504,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.5,4.38259179496579,9.20975314351937,0.0584547354212488,7.418514021261,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.6,8.03077787546585,6.24510687774927,0.15786273616966,10.9627371242669,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.7,10.9287833921371,4.41396236177297,0.417714180298448,13.5288562047516,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.8,13.135474873801,2.92646582222171,0.843747446427481,14.9818497554298,0.000977517106549364,"g32","g32","16"
"var","2.5%",0.9,15.2403395010462,2.10574186293377,1.62773339652829,14.9890986557231,0.000977517106549364,"g32","g32","16"
"var","2.5%",1,14.3390056054497,1.44036611070381,2.63791050468139,14.692683513563,0.000977517106549364,"g32","g32","16"
"var","50%",0.1,0.196998335166178,7.37262064317571,0,6.72090884271139,0.000977517106549364,"g32","g32","16"
"var","50%",0.2,4.46436215099585,19.6447164436706,0.0440202491141251,5.17155711601906,0.000977517106549364,"g32","g32","16"
"var","50%",0.3,11.1807275438355,25.1913752252871,0.54440400094697,12.5718852142901,0.000977517106549364,"g32","g32","16"
"var","50%",0.4,16.9969944212793,24.5408776843536,2.10077208577713,20.5081995929558,0.000977517106549364,"g32","g32","16"
"var","50%",0.5,21.1174600401698,21.2556087907808,4.9808138402676,24.3186490980877,0.000977517106549364,"g32","g32","16"
"var","50%",0.6,22.63188987277,19.4138438951002,8.08854118936339,25.3680805344269,0.000977517106549364,"g32","g32","16"
"var","50%",0.7,26.0146808941227,16.3666433742669,12.0204543545332,26.5790671966642,0.000977517106549364,"g32","g32","16"
"var","50%",0.8,27.1475163046799,13.318885840512,15.4352003528226,26.8207659381109,0.000977517106549364,"g32","g32","16"
"var","50%",0.9,27.3556458295149,11.0466487582478,18.8481693510203,25.9571472346957,0.000977517106549364,"g32","g32","16"
