"cross_space","cross_run","rate","core","trans","land_het","d","v","dcorr"
"mean","2.5%","gain",40.7339599609375,9.40380859375,0.000977517106549364,"g16","g16","16"
"mean","50%","loss",42.18505859375,10.85302734375,0.000977517106549364,"g16","g16","16"
"mean","50%","gain",42.83544921875,11.1533203125,0.000977517106549364,"g16","g16","16"
"mean","97.5%","loss",43.90068359375,11.748779296875,0.000977517106549364,"g16","g16","16"
"mean","97.5%","gain",44.3058349609375,12.0249755859375,0.000977517106549364,"g16","g16","16"
"var","2.5%","loss",137.249579591276,63.2920414690631,0.000977517106549364,"g16","g16","16"
"var","2.5%","gain",130.873304618768,65.3677896658113,0.000977517106549364,"g16","g16","16"
"var","50%","loss",205.965175475776,83.5320346865836,0.000977517106549364,"g16","g16","16"
"var","50%","gain",201.79560107756,92.6837493508675,0.000977517106549364,"g16","g16","16"
"var","97.5%","loss",259.616999633431,115.0592379185,0.000977517106549364,"g16","g16","16"
"var","97.5%","gain",257.76903201464,124.601026082715,0.000977517106549364,"g16","g16","16"
"mean","2.5%","loss",36.5879638671875,15.488916015625,0.000977517106549364,"g16","g16","2"
"mean","2.5%","gain",37.152978515625,15.934033203125,0.000977517106549364,"g16","g16","2"
"mean","50%","loss",36.91015625,16.33740234375,0.000977517106549364,"g16","g16","2"
"mean","50%","gain",37.47802734375,16.90576171875,0.000977517106549364,"g16","g16","2"
"mean","97.5%","loss",38.3121826171875,16.9061767578125,0.000977517106549364,"g16","g16","2"
"mean","97.5%","gain",38.8930419921875,17.5940185546875,0.000977517106549364,"g16","g16","2"
"var","2.5%","loss",125.338797620548,42.099192808567,0.000977517106549364,"g16","g16","2"
"var","2.5%","gain",117.024117681032,43.2834069573635,0.000977517106549364,"g16","g16","2"
"var","50%","loss",147.115041544477,54.1239074528042,0.000977517106549364,"g16","g16","2"
"var","50%","gain",140.309288703568,56.6123528951307,0.000977517106549364,"g16","g16","2"
"var","97.5%","loss",201.038924535488,84.003865297379,0.000977517106549364,"g16","g16","2"
"var","97.5%","gain",190.642551038039,87.1406926816044,0.000977517106549364,"g16","g16","2"
"mean","2.5%","loss",38.7236572265625,10.5071533203125,0.000977517106549364,"g16","g16","4"
"mean","2.5%","gain",39.3005859375,10.899658203125,0.000977517106549364,"g16","g16","4"
"mean","50%","loss",39.70751953125,13.3212890625,0.000977517106549364,"g16","g16","4"
"mean","50%","gain",40.234375,13.78466796875,0.000977517106549364,"g16","g16","4"
"mean","97.5%","loss",41.5562255859375,14.6396240234375,0.000977517106549364,"g16","g16","4"
"mean","97.5%","gain",42.193505859375,15.22216796875,0.000977517106549364,"g16","g16","4"
"var","2.5%","loss",151.35455855652,62.8266747617302,0.000977517106549364,"g16","g16","4"
"var","2.5%","gain",149.068319090604,68.585613482672,0.000977517106549364,"g16","g16","4"
"var","50%","loss",181.381757659763,82.7555577193304,0.000977517106549364,"g16","g16","4"
"var","50%","gain",173.462819506812,88.5131883667827,0.000977517106549364,"g16","g16","4"
"var","97.5%","loss",245.205871212121,103.030664659129,0.000977517106549364,"g16","g16","4"
"var","97.5%","gain",244.218139051808,114.264870288062,0.000977517106549364,"g16","g16","4"
"mean","2.5%","loss",38.4537841796875,8.9529541015625,0.000977517106549364,"g16","g16","8"
"mean","2.5%","gain",39.1939208984375,9.0874755859375,0.000977517106549364,"g16","g16","8"
"mean","50%","loss",41.30029296875,11.564453125,0.000977517106549364,"g16","g16","8"
"mean","50%","gain",41.6328125,11.943359375,0.000977517106549364,"g16","g16","8"
"mean","97.5%","loss",42.7298828125,13.9301025390625,0.000977517106549364,"g16","g16","8"
"mean","97.5%","gain",43.0718505859375,14.3158203125,0.000977517106549364,"g16","g16","8"
"var","2.5%","loss",131.043029916415,72.6216420044065,0.000977517106549364,"g16","g16","8"
"var","2.5%","gain",126.955785321397,81.3457018601463,0.000977517106549364,"g16","g16","8"
"var","50%","loss",212.997645462946,89.661732305413,0.000977517106549364,"g16","g16","8"
"var","50%","gain",207.009423398552,95.4681633942754,0.000977517106549364,"g16","g16","8"
"var","97.5%","loss",283.555964190799,130.239076628177,0.000977517106549364,"g16","g16","8"
"var","97.5%","gain",279.713500809506,141.289636481053,0.000977517106549364,"g16","g16","8"
"mean","2.5%","loss",44.9260986328125,8.8659912109375,0.000977517106549364,"g2","g2","1"
"mean","2.5%","gain",44.909033203125,8.957177734375,0.000977517106549364,"g2","g2","1"
"mean","50%","loss",45.0625,9.171875,0.000977517106549364,"g2","g2","1"
"mean","50%","gain",45.130859375,9.181640625,0.000977517106549364,"g2","g2","1"
"mean","97.5%","loss",45.319921875,9.4548828125,0.000977517106549364,"g2","g2","1"
"mean","97.5%","gain",45.268359375,9.5244140625,0.000977517106549364,"g2","g2","1"
"var","2.5%","loss",72.8369431779998,48.0431526788169,0.000977517106549364,"g2","g2","1"
"var","2.5%","gain",72.4169653391908,50.2623012270513,0.000977517106549364,"g2","g2","1"
"var","50%","loss",83.8038388547776,54.1471000962243,0.000977517106549364,"g2","g2","1"
"var","50%","gain",83.3652391480327,55.2754416964504,0.000977517106549364,"g2","g2","1"
"var","97.5%","loss",90.6649210492653,62.6631193487292,0.000977517106549364,"g2","g2","1"
"var","97.5%","gain",91.2866614736071,64.1627525172975,0.000977517106549364,"g2","g2","1"
"mean","2.5%","loss",47.4184814453125,3.21865234375,0.000977517106549364,"g2","g2","16"
"mean","2.5%","gain",47.3822021484375,3.214306640625,0.000977517106549364,"g2","g2","16"
"mean","50%","loss",47.9453125,4.0341796875,0.000977517106549364,"g2","g2","16"
"mean","50%","gain",48.001953125,3.9990234375,0.000977517106549364,"g2","g2","16"
"mean","97.5%","loss",48.4447509765625,5.017041015625,0.000977517106549364,"g2","g2","16"
"mean","97.5%","gain",48.4794189453125,5.012646484375,0.000977517106549364,"g2","g2","16"
"var","2.5%","loss",61.2645216657502,31.3748590762081,0.000977517106549364,"g2","g2","16"
"var","2.5%","gain",59.8535860988285,31.2592438609253,0.000977517106549364,"g2","g2","16"
"var","50%","loss",71.046202479686,40.0326871601601,0.000977517106549364,"g2","g2","16"
"var","50%","gain",71.1700173356549,39.7650613048326,0.000977517106549364,"g2","g2","16"
"var","97.5%","loss",80.7810586013868,50.0412022744456,0.000977517106549364,"g2","g2","16"
"var","97.5%","gain",82.7038976346759,53.2406091773964,0.000977517106549364,"g2","g2","16"
"mean","2.5%","loss",45.6947998046875,6.6494873046875,0.000977517106549364,"g2","g2","2"
"mean","2.5%","gain",45.65126953125,6.691796875,0.000977517106549364,"g2","g2","2"
"mean","50%","loss",45.92529296875,7.62353515625,0.000977517106549364,"g2","g2","2"
"mean","50%","gain",46.00048828125,7.5947265625,0.000977517106549364,"g2","g2","2"
"mean","97.5%","loss",46.519140625,7.9270751953125,0.000977517106549364,"g2","g2","2"
"mean","97.5%","gain",46.5106689453125,8.0156005859375,0.000977517106549364,"g2","g2","2"
"var","2.5%","loss",79.4022412968521,54.0995387341153,0.000977517106549364,"g2","g2","2"
"var","2.5%","gain",79.0852855753223,53.9133352807307,0.000977517106549364,"g2","g2","2"
"var","50%","loss",88.5530126428091,55.6221777057368,0.000977517106549364,"g2","g2","2"
"var","50%","gain",89.4458695129215,55.4212540284396,0.000977517106549364,"g2","g2","2"
"var","97.5%","loss",93.7263738697458,57.114433149858,0.000977517106549364,"g2","g2","2"
"var","97.5%","gain",91.8008664963649,61.293318422379,0.000977517106549364,"g2","g2","2"
"mean","2.5%","loss",46.539599609375,4.7005859375,0.000977517106549364,"g2","g2","4"
"mean","2.5%","gain",46.566796875,4.84921875,0.000977517106549364,"g2","g2","4"
"mean","50%","loss",47.2041015625,5.43994140625,0.000977517106549364,"g2","g2","4"
"mean","50%","gain",47.21240234375,5.470703125,0.000977517106549364,"g2","g2","4"
"mean","97.5%","loss",47.4527587890625,5.9803955078125,0.000977517106549364,"g2","g2","4"
"mean","97.5%","gain",47.4479736328125,5.9714599609375,0.000977517106549364,"g2","g2","4"
"var","2.5%","loss",79.7433765579179,44.0789810911535,0.000977517106549364,"g2","g2","4"
"var","2.5%","gain",78.9951299553626,45.3068059628543,0.000977517106549364,"g2","g2","4"
"var","50%","loss",84.7147859963038,48.7417579270528,0.000977517106549364,"g2","g2","4"
"var","50%","gain",84.9256471277798,51.6845359466642,0.000977517106549364,"g2","g2","4"
"var","97.5%","loss",90.1384633889296,52.7937401436874,0.000977517106549364,"g2","g2","4"
"var","97.5%","gain",90.7191349212259,55.158478743776,0.000977517106549364,"g2","g2","4"
"mean","2.5%","loss",47.3314697265625,3.07880859375,0.000977517106549364,"g2","g2","8"
"mean","2.5%","gain",47.329736328125,3.1216064453125,0.000977517106549364,"g2","g2","8"
"mean","50%","loss",47.7763671875,4.29345703125,0.000977517106549364,"g2","g2","8"
"mean","50%","gain",47.7578125,4.27294921875,0.000977517106549364,"g2","g2","8"
"mean","97.5%","loss",48.389892578125,4.672509765625,0.000977517106549364,"g2","g2","8"
"mean","97.5%","gain",48.391259765625,4.7023193359375,0.000977517106549364,"g2","g2","8"
"var","2.5%","loss",66.8410040742608,33.3501687744379,0.000977517106549364,"g2","g2","8"
"var","2.5%","gain",64.1473587945992,34.3652844202484,0.000977517106549364,"g2","g2","8"
"var","50%","loss",73.9509862040262,43.7110954873839,0.000977517106549364,"g2","g2","8"
"var","50%","gain",73.8830182177114,43.134809059598,0.000977517106549364,"g2","g2","8"
"var","97.5%","loss",83.6790165786519,50.0263421052129,0.000977517106549364,"g2","g2","8"
"var","97.5%","gain",83.1695569527813,53.5705839901026,0.000977517106549364,"g2","g2","8"
"mean","2.5%","loss",4.8960693359375,2.66611328125,0.000977517106549364,"g32","g32","1"
"mean","2.5%","gain",5.871630859375,3.6364013671875,0.000977517106549364,"g32","g32","1"
"mean","50%","loss",5.18359375,2.876953125,0.000977517106549364,"g32","g32","1"
"mean","50%","gain",6.2265625,3.7939453125,0.000977517106549364,"g32","g32","1"
"mean","97.5%","loss",5.66171875,3.1109130859375,0.000977517106549364,"g32","g32","1"
"mean","97.5%","gain",6.68681640625,4.1490234375,0.000977517106549364,"g32","g32","1"
"var","2.5%","loss",7.71138933914498,3.56613437805474,0.000977517106549364,"g32","g32","1"
"var","2.5%","gain",9.97025457924762,5.22531463831867,0.000977517106549364,"g32","g32","1"
"var","50%","loss",9.01753707691838,3.903252535435,0.000977517106549364,"g32","g32","1"
"var","50%","gain",11.7313255093781,5.55449276026393,0.000977517106549364,"g32","g32","1"
"var","97.5%","loss",10.8011208990103,5.15497643553733,0.000977517106549364,"g32","g32","1"
"var","97.5%","gain",14.3926648748702,7.19973812755835,0.000977517106549364,"g32","g32","1"
"mean","2.5%","loss",9.820068359375,4.7183349609375,0.000977517106549364,"g32","g32","16"
"mean","2.5%","gain",11.0971435546875,5.74658203125,0.000977517106549364,"g32","g32","16"
"mean","50%","loss",23.66455078125,9.13427734375,0.000977517106549364,"g32","g32","16"
"mean","50%","gain",24.99951171875,10.0888671875,0.000977517106549364,"g32","g32","16"
"mean","97.5%","loss",31.516015625,10.7319580078125,0.000977517106549364,"g32","g32","16"
"mean","97.5%","gain",32.8003662109375,11.7181640625,0.000977517106549364,"g32","g32","16"
"var","2.5%","loss",25.7936611261303,8.71767728475532,0.000977517106549364,"g32","g32","16"
"var","2.5%","gain",30.2826661826811,11.4592069892473,0.000977517106549364,"g32","g32","16"
"var","50%","loss",145.776185812256,43.2319269115042,0.000977517106549364,"g32","g32","16"
"var","50%","gain",155.405361738606,49.1956389754399,0.000977517106549364,"g32","g32","16"
"var","97.5%","loss",224.648420221621,75.1667536074581,0.000977517106549364,"g32","g32","16"
"var","97.5%","gain",251.066813079446,87.5854903622923,0.000977517106549364,"g32","g32","16"
"mean","2.5%","loss",5.6038330078125,3.104638671875,0.000977517106549364,"g32","g32","2"
"mean","2.5%","gain",6.6824462890625,4.1162353515625,0.000977517106549364,"g32","g32","2"
"mean","50%","loss",8.00634765625,4.15966796875,0.000977517106549364,"g32","g32","2"
"mean","50%","gain",9.2177734375,5.1962890625,0.000977517106549364,"g32","g32","2"
"mean","97.5%","loss",14.977880859375,8.383740234375,0.000977517106549364,"g32","g32","2"
"mean","97.5%","gain",16.5218994140625,9.3245361328125,0.000977517106549364,"g32","g32","2"
"var","2.5%","loss",11.3155345748946,4.71992636165078,0.000977517106549364,"g32","g32","2"
"var","2.5%","gain",14.2034742666712,6.89696828892504,0.000977517106549364,"g32","g32","2"
"var","50%","loss",28.9721670141435,11.1245699497495,0.000977517106549364,"g32","g32","2"
"var","50%","gain",37.1952165620418,15.0198462701613,0.000977517106549364,"g32","g32","2"
"var","97.5%","loss",160.556668594972,66.4486409266557,0.000977517106549364,"g32","g32","2"
"var","97.5%","gain",195.746037499809,78.764408521009,0.000977517106549364,"g32","g32","2"
"mean","2.5%","loss",7.6879638671875,4.0249755859375,0.000977517106549364,"g32","g32","4"
"mean","2.5%","gain",8.73212890625,5.01640625,0.000977517106549364,"g32","g32","4"
"mean","50%","loss",17.28662109375,8.88330078125,0.000977517106549364,"g32","g32","4"
"mean","50%","gain",18.80029296875,9.83984375,0.000977517106549364,"g32","g32","4"
"mean","97.5%","loss",24.7991455078125,10.3738525390625,0.000977517106549364,"g32","g32","4"
"mean","97.5%","gain",26.12646484375,11.42265625,0.000977517106549364,"g32","g32","4"
"var","2.5%","loss",22.2241594927984,8.20789672016282,0.000977517106549364,"g32","g32","4"
"var","2.5%","gain",25.9480018175709,10.6490683040078,0.000977517106549364,"g32","g32","4"
"var","50%","loss",168.468241194709,64.9566035862659,0.000977517106549364,"g32","g32","4"
"var","50%","gain",195.385645294935,74.3125758912207,0.000977517106549364,"g32","g32","4"
"var","97.5%","loss",291.219589552595,89.2164268933666,0.000977517106549364,"g32","g32","4"
"var","97.5%","gain",302.530614995723,108.562585532747,0.000977517106549364,"g32","g32","4"
"mean","2.5%","loss",18.9305419921875,9.1331298828125,0.000977517106549364,"g32","g32","8"
"mean","2.5%","gain",20.305126953125,10.0337158203125,0.000977517106549364,"g32","g32","8"
"mean","50%","loss",25.55419921875,10.3037109375,0.000977517106549364,"g32","g32","8"
"mean","50%","gain",27.2470703125,11.26513671875,0.000977517106549364,"g32","g32","8"
"mean","97.5%","loss",29.3724365234375,10.6298583984375,0.000977517106549364,"g32","g32","8"
"mean","97.5%","gain",30.80751953125,11.442529296875,0.000977517106549364,"g32","g32","8"
"var","2.5%","loss",126.176362128085,34.3162690491737,0.000977517106549364,"g32","g32","8"
"var","2.5%","gain",137.577707526691,38.7762304878421,0.000977517106549364,"g32","g32","8"
"var","50%","loss",152.324950933223,50.4281577430046,0.000977517106549364,"g32","g32","8"
"var","50%","gain",164.723533533419,59.5076807642962,0.000977517106549364,"g32","g32","8"
"var","97.5%","loss",317.307568120723,101.223598255743,0.000977517106549364,"g32","g32","8"
"var","97.5%","gain",339.040362650255,120.486473607038,0.000977517106549364,"g32","g32","8"
"mean","2.5%","loss",40.3540283203125,13.52724609375,0.000977517106549364,"g4","a0.5","1"
"mean","2.5%","gain",40.3387939453125,13.5470947265625,0.000977517106549364,"g4","a0.5","1"
"mean","50%","loss",41.0205078125,13.8994140625,0.000977517106549364,"g4","a0.5","1"
"mean","50%","gain",41.16015625,14.0068359375,0.000977517106549364,"g4","a0.5","1"
"mean","97.5%","loss",41.3016845703125,14.721923828125,0.000977517106549364,"g4","a0.5","1"
"mean","97.5%","gain",41.5458251953125,15.088818359375,0.000977517106549364,"g4","a0.5","1"
"var","2.5%","loss",106.296746104251,78.2780437391175,0.000977517106549364,"g4","a0.5","1"
"var","2.5%","gain",103.481885004277,80.3332991584189,0.000977517106549364,"g4","a0.5","1"
"var","50%","loss",128.809351230297,95.8299692998534,0.000977517106549364,"g4","a0.5","1"
"var","50%","gain",124.117531158358,98.8580452330767,0.000977517106549364,"g4","a0.5","1"
"var","97.5%","loss",158.581608741141,119.192249740347,0.000977517106549364,"g4","a0.5","1"
"var","97.5%","gain",155.1485168994,124.887813850768,0.000977517106549364,"g4","a0.5","1"
"mean","2.5%","loss",45.84228515625,4.4995361328125,0.000977517106549364,"g4","a0.5","16"
"mean","2.5%","gain",45.9043701171875,4.5922119140625,0.000977517106549364,"g4","a0.5","16"
"mean","50%","loss",46.8212890625,5.16943359375,0.000977517106549364,"g4","a0.5","16"
"mean","50%","gain",46.8515625,5.16796875,0.000977517106549364,"g4","a0.5","16"
"mean","97.5%","loss",47.3545654296875,6.5009033203125,0.000977517106549364,"g4","a0.5","16"
"mean","97.5%","gain",47.30419921875,6.59951171875,0.000977517106549364,"g4","a0.5","16"
"var","2.5%","loss",106.554426677626,73.7233139739125,0.000977517106549364,"g4","a0.5","16"
"var","2.5%","gain",104.04512005132,76.2676497204912,0.000977517106549364,"g4","a0.5","16"
"var","50%","loss",121.516215901454,76.2512347835716,0.000977517106549364,"g4","a0.5","16"
"var","50%","gain",119.780943571298,79.7048580881904,0.000977517106549364,"g4","a0.5","16"
"var","97.5%","loss",130.781012613216,85.9875345328919,0.000977517106549364,"g4","a0.5","16"
"var","97.5%","gain",128.774515274659,89.6922883064516,0.000977517106549364,"g4","a0.5","16"
"mean","2.5%","loss",41.87353515625,10.48798828125,0.000977517106549364,"g4","a0.5","2"
"mean","2.5%","gain",41.9944091796875,10.4666015625,0.000977517106549364,"g4","a0.5","2"
"mean","50%","loss",42.73291015625,11.1806640625,0.000977517106549364,"g4","a0.5","2"
"mean","50%","gain",42.94580078125,11.2841796875,0.000977517106549364,"g4","a0.5","2"
"mean","97.5%","loss",43.36708984375,12.8826171875,0.000977517106549364,"g4","a0.5","2"
"mean","97.5%","gain",43.4397216796875,13.006005859375,0.000977517106549364,"g4","a0.5","2"
"var","2.5%","loss",122.778995792094,91.806651698436,0.000977517106549364,"g4","a0.5","2"
"var","2.5%","gain",121.164829621823,91.7065192945076,0.000977517106549364,"g4","a0.5","2"
"var","50%","loss",145.686491458181,110.315701273063,0.000977517106549364,"g4","a0.5","2"
"var","50%","gain",143.974557348943,111.623845880682,0.000977517106549364,"g4","a0.5","2"
"var","97.5%","loss",171.259798725982,137.405877321603,0.000977517106549364,"g4","a0.5","2"
"var","97.5%","gain",168.813753517725,141.035934063416,0.000977517106549364,"g4","a0.5","2"
"mean","2.5%","loss",43.4547119140625,8.04833984375,0.000977517106549364,"g4","a0.5","4"
"mean","2.5%","gain",43.524169921875,8.1837646484375,0.000977517106549364,"g4","a0.5","4"
"mean","50%","loss",44.0390625,9.0595703125,0.000977517106549364,"g4","a0.5","4"
"mean","50%","gain",44.087890625,9.2314453125,0.000977517106549364,"g4","a0.5","4"
"mean","97.5%","loss",44.534619140625,9.92158203125,0.000977517106549364,"g4","a0.5","4"
"mean","97.5%","gain",44.6168212890625,9.9975830078125,0.000977517106549364,"g4","a0.5","4"
"var","2.5%","loss",132.904835654936,92.9691762556894,0.000977517106549364,"g4","a0.5","4"
"var","2.5%","gain",132.342178908541,95.4426096986116,0.000977517106549364,"g4","a0.5","4"
"var","50%","loss",153.265987750489,105.687664192326,0.000977517106549364,"g4","a0.5","4"
"var","50%","gain",150.965182635325,111.304846919294,0.000977517106549364,"g4","a0.5","4"
"var","97.5%","loss",165.504713775545,117.52201706932,0.000977517106549364,"g4","a0.5","4"
"var","97.5%","gain",164.144667090512,123.368560606061,0.000977517106549364,"g4","a0.5","4"
"mean","2.5%","loss",44.289794921875,6.5705322265625,0.000977517106549364,"g4","a0.5","8"
"mean","2.5%","gain",44.4782470703125,6.6660888671875,0.000977517106549364,"g4","a0.5","8"
"mean","50%","loss",45.19482421875,7.69921875,0.000977517106549364,"g4","a0.5","8"
"mean","50%","gain",45.09033203125,7.90283203125,0.000977517106549364,"g4","a0.5","8"
"mean","97.5%","loss",45.8121826171875,8.737890625,0.000977517106549364,"g4","a0.5","8"
"mean","97.5%","gain",45.8671630859375,8.8646484375,0.000977517106549364,"g4","a0.5","8"
"var","2.5%","loss",119.247585895497,73.9448038856305,0.000977517106549364,"g4","a0.5","8"
"var","2.5%","gain",117.577189867424,78.950431291239,0.000977517106549364,"g4","a0.5","8"
"var","50%","loss",138.004321503849,92.4892931329423,0.000977517106549364,"g4","a0.5","8"
"var","50%","gain",135.934500148919,95.9257907960655,0.000977517106549364,"g4","a0.5","8"
"var","97.5%","loss",166.619963018542,114.94938568682,0.000977517106549364,"g4","a0.5","8"
"var","97.5%","gain",164.666771291544,120.353270482038,0.000977517106549364,"g4","a0.5","8"
"mean","2.5%","loss",32.85751953125,14.006591796875,0.000977517106549364,"g4","a0","1"
"mean","2.5%","gain",33.1415771484375,14.22177734375,0.000977517106549364,"g4","a0","1"
"mean","50%","loss",33.56884765625,14.40869140625,0.000977517106549364,"g4","a0","1"
"mean","50%","gain",33.78369140625,14.57861328125,0.000977517106549364,"g4","a0","1"
"mean","97.5%","loss",34.1917724609375,15.3775390625,0.000977517106549364,"g4","a0","1"
"mean","97.5%","gain",34.25146484375,15.465771484375,0.000977517106549364,"g4","a0","1"
"var","2.5%","loss",143.743700241134,117.080980037268,0.000977517106549364,"g4","a0","1"
"var","2.5%","gain",141.079102326185,118.719599528233,0.000977517106549364,"g4","a0","1"
"var","50%","loss",182.133815791483,146.150128585502,0.000977517106549364,"g4","a0","1"
"var","50%","gain",179.713300628513,150.800062908572,0.000977517106549364,"g4","a0","1"
"var","97.5%","loss",206.157372712763,172.591489611017,0.000977517106549364,"g4","a0","1"
"var","97.5%","gain",203.081738567632,175.291727379643,0.000977517106549364,"g4","a0","1"
"mean","2.5%","loss",40.181787109375,4.4775634765625,0.000977517106549364,"g4","a0","16"
"mean","2.5%","gain",40.2089599609375,4.493017578125,0.000977517106549364,"g4","a0","16"
"mean","50%","loss",43.05517578125,6.52294921875,0.000977517106549364,"g4","a0","16"
"mean","50%","gain",43.09716796875,6.5693359375,0.000977517106549364,"g4","a0","16"
"mean","97.5%","loss",44.99150390625,9.0323486328125,0.000977517106549364,"g4","a0","16"
"mean","97.5%","gain",45.0660888671875,9.188818359375,0.000977517106549364,"g4","a0","16"
"var","2.5%","loss",113.614240820503,87.3857470798586,0.000977517106549364,"g4","a0","16"
"var","2.5%","gain",111.196482441922,88.0985584247846,0.000977517106549364,"g4","a0","16"
"var","50%","loss",145.477385370846,117.643022017045,0.000977517106549364,"g4","a0","16"
"var","50%","gain",144.760911152859,118.94935573604,0.000977517106549364,"g4","a0","16"
"var","97.5%","loss",164.710708561484,133.26911664051,0.000977517106549364,"g4","a0","16"
"var","97.5%","gain",163.720474520597,137.460879292866,0.000977517106549364,"g4","a0","16"
"mean","2.5%","loss",35.69443359375,10.82900390625,0.000977517106549364,"g4","a0","2"
"mean","2.5%","gain",35.939697265625,11.0231689453125,0.000977517106549364,"g4","a0","2"
"mean","50%","loss",37.09033203125,11.853515625,0.000977517106549364,"g4","a0","2"
"mean","50%","gain",37.1708984375,11.9423828125,0.000977517106549364,"g4","a0","2"
"mean","97.5%","loss",38.1896240234375,12.6891357421875,0.000977517106549364,"g4","a0","2"
"mean","97.5%","gain",38.209619140625,12.7658447265625,0.000977517106549364,"g4","a0","2"
"var","2.5%","loss",159.067312815975,127.18061525824,0.000977517106549364,"g4","a0","2"
"var","2.5%","gain",158.550330580248,132.790514647483,0.000977517106549364,"g4","a0","2"
"var","50%","loss",181.196949650232,150.916408445595,0.000977517106549364,"g4","a0","2"
"var","50%","gain",180.451093597263,154.341573019764,0.000977517106549364,"g4","a0","2"
"var","97.5%","loss",202.452007609169,160.526612521383,0.000977517106549364,"g4","a0","2"
"var","97.5%","gain",203.835483298204,165.496542987842,0.000977517106549364,"g4","a0","2"
"mean","2.5%","loss",38.0773193359375,8.245654296875,0.000977517106549364,"g4","a0","4"
"mean","2.5%","gain",38.097265625,8.2691162109375,0.000977517106549364,"g4","a0","4"
"mean","50%","loss",39.10888671875,9.904296875,0.000977517106549364,"g4","a0","4"
"mean","50%","gain",39.171875,10.02685546875,0.000977517106549364,"g4","a0","4"
"mean","97.5%","loss",41.2287353515625,10.8679931640625,0.000977517106549364,"g4","a0","4"
"mean","97.5%","gain",41.30166015625,11.0179931640625,0.000977517106549364,"g4","a0","4"
"var","2.5%","loss",155.477466989706,126.717137788864,0.000977517106549364,"g4","a0","4"
"var","2.5%","gain",155.36099503891,127.687852846446,0.000977517106549364,"g4","a0","4"
"var","50%","loss",178.406661435423,147.470779016221,0.000977517106549364,"g4","a0","4"
"var","50%","gain",175.818514021261,151.424161759989,0.000977517106549364,"g4","a0","4"
"var","97.5%","loss",199.824421007263,169.189747143817,0.000977517106549364,"g4","a0","4"
"var","97.5%","gain",200.111028068296,175.878857159358,0.000977517106549364,"g4","a0","4"
"mean","2.5%","loss",39.8820556640625,5.9283447265625,0.000977517106549364,"g4","a0","8"
"mean","2.5%","gain",39.949365234375,5.939501953125,0.000977517106549364,"g4","a0","8"
"mean","50%","loss",41.4228515625,7.88818359375,0.000977517106549364,"g4","a0","8"
"mean","50%","gain",41.39990234375,7.99365234375,0.000977517106549364,"g4","a0","8"
"mean","97.5%","loss",43.1342529296875,9.31884765625,0.000977517106549364,"g4","a0","8"
"mean","97.5%","gain",43.3256103515625,9.315185546875,0.000977517106549364,"g4","a0","8"
"var","2.5%","loss",137.50393763269,100.923126703973,0.000977517106549364,"g4","a0","8"
"var","2.5%","gain",137.06382633034,106.263920836388,0.000977517106549364,"g4","a0","8"
"var","50%","loss",148.554541445198,119.585927476631,0.000977517106549364,"g4","a0","8"
"var","50%","gain",148.704175067204,120.440374797623,0.000977517106549364,"g4","a0","8"
"var","97.5%","loss",171.776249675434,139.536642405341,0.000977517106549364,"g4","a0","8"
"var","97.5%","gain",170.398812851295,140.778863292705,0.000977517106549364,"g4","a0","8"
"mean","2.5%","loss",46.0547607421875,12.4772216796875,0.000977517106549364,"g4","a1","1"
"mean","2.5%","gain",46.2728515625,12.6042724609375,0.000977517106549364,"g4","a1","1"
"mean","50%","loss",46.29833984375,13.0244140625,0.000977517106549364,"g4","a1","1"
"mean","50%","gain",46.33740234375,13.0986328125,0.000977517106549364,"g4","a1","1"
"mean","97.5%","loss",46.6434814453125,13.2367919921875,0.000977517106549364,"g4","a1","1"
"mean","97.5%","gain",46.656201171875,13.511767578125,0.000977517106549364,"g4","a1","1"
"var","2.5%","loss",102.912807192388,58.2477731177068,0.000977517106549364,"g4","a1","1"
"var","2.5%","gain",101.202516151943,61.3834769061584,0.000977517106549364,"g4","a1","1"
"var","50%","loss",120.123503176931,69.2346451536535,0.000977517106549364,"g4","a1","1"
"var","50%","gain",118.18578743585,73.0867904409519,0.000977517106549364,"g4","a1","1"
"var","97.5%","loss",128.958186968284,86.6934553129582,0.000977517106549364,"g4","a1","1"
"var","97.5%","gain",127.021029481114,84.6271887934919,0.000977517106549364,"g4","a1","1"
"mean","2.5%","loss",48.444482421875,3.4200927734375,0.000977517106549364,"g4","a1","16"
"mean","2.5%","gain",48.4851806640625,3.365380859375,0.000977517106549364,"g4","a1","16"
"mean","50%","loss",48.625,5.32763671875,0.000977517106549364,"g4","a1","16"
"mean","50%","gain",48.67041015625,5.392578125,0.000977517106549364,"g4","a1","16"
"mean","97.5%","loss",48.8092529296875,6.3766845703125,0.000977517106549364,"g4","a1","16"
"mean","97.5%","gain",48.948779296875,6.451904296875,0.000977517106549364,"g4","a1","16"
"var","2.5%","loss",100.048158778753,54.5991209266938,0.000977517106549364,"g4","a1","16"
"var","2.5%","gain",98.9520038862033,56.9442813340054,0.000977517106549364,"g4","a1","16"
"var","50%","loss",120.314026415872,69.1371726654142,0.000977517106549364,"g4","a1","16"
"var","50%","gain",119.528060659519,72.5519893045882,0.000977517106549364,"g4","a1","16"
"var","97.5%","loss",141.681559865286,74.9765793010753,0.000977517106549364,"g4","a1","16"
"var","97.5%","gain",140.955354388135,78.5185863804374,0.000977517106549364,"g4","a1","16"
