"cross_space","cross_run","p_obs","comm_stat","(0,0.33]","(0.33,0.66]","(0.66,1]","land_het","d","v","dcorr"
"var","50%",0.7,"rich",2.13692255849829,8.58100218413978,5.67552159701857,0.000977517106549364,"g8","g8","16"
"var","50%",0.7,"abun",2.97708323787268,22.0154226234115,64.025957183987,0.000977517106549364,"g8","g8","16"
"var","50%",0.8,"rich",2.07030056741813,8.15735877550709,7.50271108260019,0.000977517106549364,"g8","g8","16"
"var","50%",0.8,"abun",2.93365627672898,21.7801383606733,66.8933246273216,0.000977517106549364,"g8","g8","16"
"var","50%",0.9,"rich",2.03011210899316,7.7214591733871,9.55567169935239,0.000977517106549364,"g8","g8","16"
"var","50%",0.9,"abun",2.8369894764174,20.3824626366997,66.7063811629399,0.000977517106549364,"g8","g8","16"
"var","50%",1,"rich",2.05765441715543,7.09751878665689,11.9256433093536,0.000977517106549364,"g8","g8","16"
"var","50%",1,"abun",2.89621135752688,18.8978905104472,67.0288825757576,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.1,"rich",4.10159120979197,3.45289062022697,0.703774585891679,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.1,"abun",5.76585642049273,7.6488533266129,2.7425813467971,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.2,"rich",3.8750306667354,4.88848668132942,4.3113774781586,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.2,"abun",5.62322063725715,12.7981022421799,21.2626225714809,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.3,"rich",3.29297333211144,8.27347900151973,5.54800267671676,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.3,"abun",4.86586145604228,20.3322672526042,42.4641623518451,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.4,"rich",2.68764376374633,10.3602897278608,5.54429080847538,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.4,"abun",4.08167231793744,25.3693277278837,57.9167760645772,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.5,"rich",2.58515796829179,10.082901851173,5.0101153212442,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.5,"abun",3.79360260874878,25.6703807543683,78.0085886189898,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.6,"rich",2.41047301231824,9.4688604241126,5.91380458917553,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.6,"abun",3.5561688584433,25.0546882636852,89.0929034787772,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.7,"rich",2.35945890991569,9.15782025617821,6.77223204671463,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.7,"abun",3.53712083027859,24.4862576989018,93.9845270926885,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.8,"rich",2.30233821328201,8.81789369406006,8.72070350684262,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.8,"abun",3.32571249446328,23.8791979777615,100.704818472019,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.9,"rich",2.33597819010417,8.19671221571817,10.7416897920103,0.000977517106549364,"g8","g8","16"
"var","97.5%",0.9,"abun",3.33664543621701,22.5551679773415,105.229256399682,0.000977517106549364,"g8","g8","16"
"var","97.5%",1,"rich",2.38298969884073,7.82651646409916,13.3162180015885,0.000977517106549364,"g8","g8","16"
"var","97.5%",1,"abun",3.23540146455737,22.0024350103861,109.836647512486,0.000977517106549364,"g8","g8","16"
"mean","2.5%",0.1,"rich",3.863916015625,2.7069091796875,0.2600341796875,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.1,"abun",4.354443359375,3.640234375,0.4311767578125,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.2,"rich",3.482470703125,5.12294921875,3.052685546875,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.2,"abun",4.0469482421875,7.2890380859375,5.8704345703125,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.3,"rich",3.01083984375,5.863623046875,6.505126953125,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.3,"abun",3.5103759765625,8.595703125,14.72880859375,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.4,"rich",2.490185546875,5.8495849609375,9.2589111328125,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.4,"abun",2.9810791015625,8.770654296875,24.77587890625,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.5,"rich",2.191455078125,5.7284912109375,11.7594970703125,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.5,"abun",2.57919921875,8.7091552734375,35.1762939453125,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.6,"rich",1.806787109375,5.4929931640625,13.963525390625,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.6,"abun",2.1950927734375,8.3801513671875,45.7165283203125,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.7,"rich",1.563525390625,5.235546875,15.7635986328125,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.7,"abun",1.909521484375,8.050634765625,55.9754638671875,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.8,"rich",1.3548095703125,5.0268310546875,17.285107421875,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.8,"abun",1.656982421875,7.800537109375,66.0915771484375,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.9,"rich",1.1558349609375,4.809130859375,18.6497314453125,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.9,"abun",1.417333984375,7.517041015625,76.632177734375,0.000977517106549364,"g8","g8","2"
"mean","2.5%",1,"rich",1.0028076171875,4.625634765625,19.855517578125,0.000977517106549364,"g8","g8","2"
"mean","2.5%",1,"abun",1.243896484375,7.258349609375,86.867236328125,0.000977517106549364,"g8","g8","2"
"mean","50%",0.1,"rich",4.0703125,2.8466796875,0.6220703125,0.000977517106549364,"g8","g8","2"
"mean","50%",0.1,"abun",4.63916015625,3.802734375,1.150390625,0.000977517106549364,"g8","g8","2"
"mean","50%",0.2,"rich",3.82275390625,5.76416015625,3.23291015625,0.000977517106549364,"g8","g8","2"
"mean","50%",0.2,"abun",4.43408203125,8.17919921875,7.09130859375,0.000977517106549364,"g8","g8","2"
"mean","50%",0.3,"rich",3.146484375,6.1640625,6.8701171875,0.000977517106549364,"g8","g8","2"
"mean","50%",0.3,"abun",3.70556640625,9.06494140625,16.2958984375,0.000977517106549364,"g8","g8","2"
"mean","50%",0.4,"rich",2.68408203125,6.40234375,10.1064453125,0.000977517106549364,"g8","g8","2"
"mean","50%",0.4,"abun",3.1630859375,9.53369140625,25.9150390625,0.000977517106549364,"g8","g8","2"
"mean","50%",0.5,"rich",2.384765625,6.28173828125,12.7880859375,0.000977517106549364,"g8","g8","2"
"mean","50%",0.5,"abun",2.8369140625,9.5517578125,36.146484375,0.000977517106549364,"g8","g8","2"
"mean","50%",0.6,"rich",2.0859375,6.10107421875,14.9873046875,0.000977517106549364,"g8","g8","2"
"mean","50%",0.6,"abun",2.4892578125,9.4384765625,46.53271484375,0.000977517106549364,"g8","g8","2"
"mean","50%",0.7,"rich",1.8388671875,5.7861328125,16.8017578125,0.000977517106549364,"g8","g8","2"
"mean","50%",0.7,"abun",2.2265625,9.09716796875,56.93212890625,0.000977517106549364,"g8","g8","2"
"mean","50%",0.8,"rich",1.7109375,5.59130859375,18.44189453125,0.000977517106549364,"g8","g8","2"
"mean","50%",0.8,"abun",2.05078125,8.7607421875,67.1806640625,0.000977517106549364,"g8","g8","2"
"mean","50%",0.9,"rich",1.53564453125,5.30322265625,19.830078125,0.000977517106549364,"g8","g8","2"
"mean","50%",0.9,"abun",1.85791015625,8.34130859375,77.34521484375,0.000977517106549364,"g8","g8","2"
"mean","50%",1,"rich",1.38623046875,5.04296875,21.0673828125,0.000977517106549364,"g8","g8","2"
"mean","50%",1,"abun",1.6904296875,7.95703125,87.390625,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.1,"rich",4.561962890625,3.2092041015625,0.7295166015625,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.1,"abun",5.1829833984375,4.275,1.644970703125,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.2,"rich",3.9841552734375,6.3107666015625,3.520751953125,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.2,"abun",4.6411865234375,9.041845703125,7.8786376953125,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.3,"rich",3.4010498046875,7.12919921875,7.123291015625,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.3,"abun",4.0130126953125,10.4154541015625,16.84140625,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.4,"rich",2.872607421875,7.1160888671875,10.7115966796875,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.4,"abun",3.398779296875,10.697021484375,26.65087890625,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.5,"rich",2.5151123046875,7.024560546875,13.7024658203125,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.5,"abun",2.9857421875,10.6572265625,36.8675537109375,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.6,"rich",2.2447021484375,6.7983642578125,16.2408935546875,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.6,"abun",2.6720947265625,10.434765625,47.0701416015625,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.7,"rich",2.0033935546875,6.5526611328125,18.37568359375,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.7,"abun",2.39296875,10.092919921875,57.065771484375,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.8,"rich",1.865185546875,6.2277099609375,20.1010498046875,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.8,"abun",2.220947265625,9.7641357421875,67.4551025390625,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.9,"rich",1.7213134765625,5.8604248046875,21.6472412109375,0.000977517106549364,"g8","g8","2"
"mean","97.5%",0.9,"abun",2.068798828125,9.235302734375,77.89921875,0.000977517106549364,"g8","g8","2"
"mean","97.5%",1,"rich",1.5824462890625,5.481396484375,23.010205078125,0.000977517106549364,"g8","g8","2"
"mean","97.5%",1,"abun",1.9141357421875,8.7339599609375,88.072900390625,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.1,"rich",3.66827689699414,2.31384714076246,0.24352970067357,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.1,"abun",5.21946385477761,5.00225239415323,0.91162288363728,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.2,"rich",3.4993470729854,4.38675991740744,1.92119878058559,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.2,"abun",5.37584723717772,10.3822085204362,10.9806321786413,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.3,"rich",2.75283785434995,6.30730407655181,3.37455360211235,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.3,"abun",4.50765802079515,16.544745941013,27.6061771635203,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.4,"rich",2.43441070228495,7.51017858779326,4.30929061278104,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.4,"abun",3.91836655841428,19.75040009947,42.9169671768084,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.5,"rich",2.1739355182368,7.10091448920913,4.69925769794721,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.5,"abun",3.53310136394184,19.1169373930841,51.0463540950712,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.6,"rich",2.04199428763441,6.98920225439883,5.78117487246457,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.6,"abun",3.18158671359512,20.3052785923754,61.0806492660985,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.7,"rich",1.83665517320381,6.40905938320962,6.98845720785221,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.7,"abun",3.08036887428977,19.156903714565,66.5970742979823,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.8,"rich",1.61901287477853,5.67320054278928,8.57175596056329,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.8,"abun",2.64514716214565,18.5791083640717,75.8272822733382,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.9,"rich",1.4315635643863,5.07103859760661,10.672410939982,0.000977517106549364,"g8","g8","2"
"var","2.5%",0.9,"abun",2.35500507373381,17.053920831615,79.5531524926686,0.000977517106549364,"g8","g8","2"
"var","2.5%",1,"rich",1.25570365480663,4.79579877657625,12.4809936881415,0.000977517106549364,"g8","g8","2"
"var","2.5%",1,"abun",2.11993674299701,16.0976877520161,86.269775533816,0.000977517106549364,"g8","g8","2"
"var","50%",0.1,"rich",4.12658416956867,2.72726461311706,0.395683937408358,0.000977517106549364,"g8","g8","2"
"var","50%",0.1,"abun",5.8858495807368,5.77915320671432,2.04638003650415,0.000977517106549364,"g8","g8","2"
"var","50%",0.2,"rich",3.71999385233382,4.95742025216887,2.3615223874328,0.000977517106549364,"g8","g8","2"
"var","50%",0.2,"abun",5.77151205858993,12.2117842360093,13.8649651759531,0.000977517106549364,"g8","g8","2"
"var","50%",0.3,"rich",2.91856346988025,7.76268767564761,4.78690699841153,0.000977517106549364,"g8","g8","2"
"var","50%",0.3,"abun",4.67753152110826,18.7411259775171,31.4359859940127,0.000977517106549364,"g8","g8","2"
"var","50%",0.4,"rich",2.54240266831623,9.34429937606916,5.20156851402126,0.000977517106549364,"g8","g8","2"
"var","50%",0.4,"abun",4.156583634989,23.7932303121945,46.1906859993585,0.000977517106549364,"g8","g8","2"
"var","50%",0.5,"rich",2.36189134286413,8.77281461922654,5.79539870097141,0.000977517106549364,"g8","g8","2"
"var","50%",0.5,"abun",3.72933992775538,24.4561811728678,56.7366159388746,0.000977517106549364,"g8","g8","2"
"var","50%",0.6,"rich",2.16507820136852,8.00294687041789,7.09681380972019,0.000977517106549364,"g8","g8","2"
"var","50%",0.6,"abun",3.49217795393451,23.4893914574169,66.5347853853556,0.000977517106549364,"g8","g8","2"
"var","50%",0.7,"rich",2.15609487643573,7.2346785648827,8.82366507820137,0.000977517106549364,"g8","g8","2"
"var","50%",0.7,"abun",3.45355075452102,22.0331721002871,76.7810738750916,0.000977517106549364,"g8","g8","2"
"var","50%",0.8,"rich",2.0623868791239,6.14680225898094,10.5586166605572,0.000977517106549364,"g8","g8","2"
"var","50%",0.8,"abun",3.16686140640274,19.9373883110337,85.0630870830279,0.000977517106549364,"g8","g8","2"
"var","50%",0.9,"rich",2.01650657914834,5.4922290253849,12.8342220720308,0.000977517106549364,"g8","g8","2"
"var","50%",0.9,"abun",3.22716533403592,18.6043189264113,91.8238865469208,0.000977517106549364,"g8","g8","2"
"var","50%",1,"rich",1.87812108611315,5.10997735673265,15.0641094666422,0.000977517106549364,"g8","g8","2"
"var","50%",1,"abun",3.01206145375122,17.7715426059995,99.5370840779264,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.1,"rich",4.63595344192937,3.2670985306696,0.583207325268817,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.1,"abun",6.52510347934995,7.05055207283266,2.92693365102639,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.2,"rich",4.18360978739003,5.73477478922287,3.31313223591764,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.2,"abun",6.87463345495021,13.8601850791178,16.1034965090038,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.3,"rich",3.13780802766832,10.8283291903409,6.7848060287222,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.3,"abun",4.97702624786168,25.0034594941349,39.5377543071848,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.4,"rich",2.82656123514632,13.1436270228113,8.51678599248534,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.4,"abun",4.7685663336999,32.0161418239858,56.9720372831134,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.5,"rich",2.56283222694434,12.2591322674197,9.23580767350929,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.5,"abun",4.20609819369349,33.0880263700513,71.8007060985994,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.6,"rich",2.52106141270314,10.6924738819648,9.58581075211541,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.6,"abun",3.82000031979319,29.0894024115271,86.3156325652569,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.7,"rich",2.34437925277218,9.76267660221163,10.7947676105816,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.7,"abun",3.57932095495021,26.5867294415933,102.024648633194,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.8,"rich",2.26635756506598,8.40791280528317,13.1152675237124,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.8,"abun",3.5654229097935,23.766906487697,106.40052474722,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.9,"rich",2.31965465676167,7.34391619700024,17.0078965053763,0.000977517106549364,"g8","g8","2"
"var","97.5%",0.9,"abun",3.69746609237537,22.1341434124511,122.904844556643,0.000977517106549364,"g8","g8","2"
"var","97.5%",1,"rich",2.17141666953049,6.3854413909763,19.8179711365164,0.000977517106549364,"g8","g8","2"
"var","97.5%",1,"abun",3.46122242618982,20.6037954201796,133.460178396872,0.000977517106549364,"g8","g8","2"
"mean","2.5%",0.1,"rich",3.4526123046875,3.2689697265625,0.205859375,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.1,"abun",3.9239501953125,4.3823486328125,0.3246337890625,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.2,"rich",2.8833251953125,4.7992431640625,3.5109619140625,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.2,"abun",3.3237060546875,7.019091796875,6.5572265625,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.3,"rich",2.380615234375,5.1869140625,7.3602294921875,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.3,"abun",2.7534423828125,7.56240234375,16.1472900390625,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.4,"rich",2.17744140625,4.7378173828125,10.308642578125,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.4,"abun",2.544873046875,7.192431640625,26.6496826171875,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.5,"rich",1.9894287109375,4.318212890625,12.5869384765625,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.5,"abun",2.3155029296875,6.57734375,36.8147216796875,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.6,"rich",1.8222412109375,4.2061767578125,14.564990234375,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.6,"abun",2.1377685546875,6.4682373046875,47.1818603515625,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.7,"rich",1.6930908203125,4.0411376953125,16.2124267578125,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.7,"abun",1.9810546875,6.283056640625,57.155029296875,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.8,"rich",1.5363525390625,3.8825439453125,17.565869140625,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.8,"abun",1.8613037109375,6.0631591796875,67.5525146484375,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.9,"rich",1.39873046875,3.8066162109375,18.736279296875,0.000977517106549364,"g8","g8","4"
"mean","2.5%",0.9,"abun",1.6976806640625,5.9477294921875,77.6836181640625,0.000977517106549364,"g8","g8","4"
"mean","2.5%",1,"rich",1.2905029296875,3.6578369140625,19.8109619140625,0.000977517106549364,"g8","g8","4"
"mean","2.5%",1,"abun",1.56240234375,5.765380859375,87.70908203125,0.000977517106549364,"g8","g8","4"
"mean","50%",0.1,"rich",3.77783203125,3.46826171875,0.48095703125,0.000977517106549364,"g8","g8","4"
"mean","50%",0.1,"abun",4.3134765625,4.7216796875,0.8056640625,0.000977517106549364,"g8","g8","4"
"mean","50%",0.2,"rich",3.16259765625,5.845703125,3.8681640625,0.000977517106549364,"g8","g8","4"
"mean","50%",0.2,"abun",3.671875,8.37548828125,7.708984375,0.000977517106549364,"g8","g8","4"
"mean","50%",0.3,"rich",2.68017578125,5.814453125,7.78564453125,0.000977517106549364,"g8","g8","4"
"mean","50%",0.3,"abun",3.11328125,8.61669921875,17.65380859375,0.000977517106549364,"g8","g8","4"
"mean","50%",0.4,"rich",2.4013671875,5.47021484375,11.03955078125,0.000977517106549364,"g8","g8","4"
"mean","50%",0.4,"abun",2.79541015625,8.2666015625,27.82861328125,0.000977517106549364,"g8","g8","4"
"mean","50%",0.5,"rich",2.19970703125,5.220703125,13.76513671875,0.000977517106549364,"g8","g8","4"
"mean","50%",0.5,"abun",2.5810546875,7.96630859375,38.05859375,0.000977517106549364,"g8","g8","4"
"mean","50%",0.6,"rich",1.9833984375,4.8544921875,15.76708984375,0.000977517106549364,"g8","g8","4"
"mean","50%",0.6,"abun",2.37158203125,7.51708984375,48.7021484375,0.000977517106549364,"g8","g8","4"
"mean","50%",0.7,"rich",1.86328125,4.60400390625,17.3818359375,0.000977517106549364,"g8","g8","4"
"mean","50%",0.7,"abun",2.18212890625,7.138671875,58.873046875,0.000977517106549364,"g8","g8","4"
"mean","50%",0.8,"rich",1.74072265625,4.310546875,18.8671875,0.000977517106549364,"g8","g8","4"
"mean","50%",0.8,"abun",2.0693359375,6.71533203125,69.09619140625,0.000977517106549364,"g8","g8","4"
"mean","50%",0.9,"rich",1.62109375,4.16015625,20.08642578125,0.000977517106549364,"g8","g8","4"
"mean","50%",0.9,"abun",1.92724609375,6.59765625,79.11474609375,0.000977517106549364,"g8","g8","4"
"mean","50%",1,"rich",1.5263671875,4.0048828125,21.1640625,0.000977517106549364,"g8","g8","4"
"mean","50%",1,"abun",1.82763671875,6.34765625,89.11962890625,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.1,"rich",4.051513671875,3.7009521484375,0.5706298828125,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.1,"abun",4.5982177734375,4.964794921875,1.059326171875,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.2,"rich",3.564453125,6.1088134765625,4.334033203125,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.2,"abun",4.1447265625,8.8775390625,8.777099609375,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.3,"rich",3.1296875,6.307177734375,8.18525390625,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.3,"abun",3.6334716796875,9.2456298828125,18.81796875,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.4,"rich",2.7451416015625,6.075830078125,11.4645751953125,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.4,"abun",3.249462890625,9.0879638671875,29.2177734375,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.5,"rich",2.4767333984375,5.8689208984375,14.039111328125,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.5,"abun",2.9659912109375,8.7953125,39.60771484375,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.6,"rich",2.2594482421875,5.6664306640625,16.24912109375,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.6,"abun",2.71748046875,8.6010498046875,49.7908447265625,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.7,"rich",2.146240234375,5.55576171875,17.892236328125,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.7,"abun",2.56845703125,8.464794921875,59.881201171875,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.8,"rich",1.926025390625,5.3436767578125,19.483056640625,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.8,"abun",2.31328125,8.2355224609375,70.2515625,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.9,"rich",1.820849609375,5.06591796875,20.954052734375,0.000977517106549364,"g8","g8","4"
"mean","97.5%",0.9,"abun",2.1971923828125,7.9200439453125,80.4462890625,0.000977517106549364,"g8","g8","4"
"mean","97.5%",1,"rich",1.71337890625,4.8593994140625,22.1393798828125,0.000977517106549364,"g8","g8","4"
"mean","97.5%",1,"abun",2.0625244140625,7.6398193359375,90.49638671875,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.1,"rich",3.93805529462977,2.49784278011975,0.198099187438905,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.1,"abun",5.55901461216245,5.76605545595827,0.644296297463038,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.2,"rich",3.35500977517107,4.45011226173021,2.97947643649194,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.2,"abun",5.22675342130987,11.0549910648827,15.8621257942326,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.3,"rich",2.74876189917064,6.6136290370311,3.55675718245968,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.3,"abun",4.27418572061339,16.1815003694327,31.8740814775782,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.4,"rich",2.26467650293255,6.69166497224004,3.70691037294569,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.4,"abun",3.56338274854136,17.5372684840466,45.3413138202209,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.5,"rich",2.03715290505865,6.95477971499267,4.3954258833929,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.5,"abun",3.03898715767809,18.3264838642855,54.4732589169798,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.6,"rich",1.9545862878406,6.61493016575788,5.30952971785649,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.6,"abun",2.98381801094361,18.269934404211,63.5944976239843,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.7,"rich",1.97319865744135,5.91841665139296,6.30185308223363,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.7,"abun",2.94676044721408,18.3035394901637,67.2307286893634,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.8,"rich",1.94414623331348,5.2216094045928,8.14943468200147,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.8,"abun",2.92561161641618,16.7296987882224,71.7521383186706,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.9,"rich",1.89739201490714,4.7872350012219,9.94359394569434,0.000977517106549364,"g8","g8","4"
"var","2.5%",0.9,"abun",2.99521968837824,15.986050167438,69.5625570854717,0.000977517106549364,"g8","g8","4"
"var","2.5%",1,"rich",1.74731049150782,4.35927994505285,12.7696922921249,0.000977517106549364,"g8","g8","4"
"var","2.5%",1,"abun",2.80468757159549,15.1334816075956,71.505585211999,0.000977517106549364,"g8","g8","4"
"var","50%",0.1,"rich",4.42723750229106,3.13574075559018,0.362070331592131,0.000977517106549364,"g8","g8","4"
"var","50%",0.1,"abun",6.3005230289284,6.88270844788612,1.57069720643939,0.000977517106549364,"g8","g8","4"
"var","50%",0.2,"rich",4.09344595781403,4.87000358932063,3.50194882927053,0.000977517106549364,"g8","g8","4"
"var","50%",0.2,"abun",6.03044383476906,12.5364521283908,18.2718939012097,0.000977517106549364,"g8","g8","4"
"var","50%",0.3,"rich",3.12249272589809,8.67624852990591,4.96581124373778,0.000977517106549364,"g8","g8","4"
"var","50%",0.3,"abun",4.70802404081134,20.5384797127016,37.9239822939577,0.000977517106549364,"g8","g8","4"
"var","50%",0.4,"rich",2.57264889952957,10.1742304916606,5.11233714412268,0.000977517106549364,"g8","g8","4"
"var","50%",0.4,"abun",4.17306587167033,24.4191558032441,52.6777544217375,0.000977517106549364,"g8","g8","4"
"var","50%",0.5,"rich",2.40137148322947,10.3153022475257,5.22246103296065,0.000977517106549364,"g8","g8","4"
"var","50%",0.5,"abun",3.7480807635325,26.383590981641,61.9990048226723,0.000977517106549364,"g8","g8","4"
"var","50%",0.6,"rich",2.2251296355694,9.85051577391862,5.84291901499878,0.000977517106549364,"g8","g8","4"
"var","50%",0.6,"abun",3.51081330568793,25.4346266342864,69.507937553458,0.000977517106549364,"g8","g8","4"
"var","50%",0.7,"rich",2.23555059796554,9.02585456378299,7.22936045179619,0.000977517106549364,"g8","g8","4"
"var","50%",0.7,"abun",3.55971159426931,23.8282486215481,74.7818055810117,0.000977517106549364,"g8","g8","4"
"var","50%",0.8,"rich",2.12811106274438,8.00775808742669,10.0403354678336,0.000977517106549364,"g8","g8","4"
