"cross_space","cross_run","p_obs","trans_rich","trans_abun","core_rich","core_abun","land_het","d","v","dcorr"
"var","2.5%",0.3,3.15721928362506,7.66693319281525,5.14235367313508,24.8621643603372,0.000977517106549364,"g1","a0","8"
"var","2.5%",0.4,4.55000763685239,13.7116783462778,5.77453119272361,33.3805391760982,0.000977517106549364,"g1","a0","8"
"var","2.5%",0.5,5.62297277366661,21.2487460288368,6.29284682287848,42.1007726824062,0.000977517106549364,"g1","a0","8"
"var","2.5%",0.6,6.59257657376436,28.2536103219697,6.60240284014541,48.9724337312133,0.000977517106549364,"g1","a0","8"
"var","2.5%",0.7,7.71134568976051,38.4770475117226,6.79748079331623,58.8681599338267,0.000977517106549364,"g1","a0","8"
"var","2.5%",0.8,8.47940522284335,51.0035350989736,7.2192420996762,65.1518282624633,0.000977517106549364,"g1","a0","8"
"var","2.5%",0.9,9.46238888379765,62.7545064350028,7.34394633870204,71.4057421493157,0.000977517106549364,"g1","a0","8"
"var","2.5%",1,10.1806851593047,77.522487022124,7.44055309426167,77.8941588818503,0.000977517106549364,"g1","a0","8"
"var","50%",0.1,1.0840201727456,1.57345458745723,3.07450656387463,9.51648700971408,0.000977517106549364,"g1","a0","8"
"var","50%",0.2,2.5885674410435,4.89295376267718,4.59210712212854,18.8755918560606,0.000977517106549364,"g1","a0","8"
"var","50%",0.3,4.16833722812805,10.8484829392718,5.61914587533602,28.4177258026332,0.000977517106549364,"g1","a0","8"
"var","50%",0.4,5.64264017442571,17.5203135500672,6.3492399422654,39.0811367836632,0.000977517106549364,"g1","a0","8"
"var","50%",0.5,7.146818009989,26.4561391701796,6.85949623503177,48.0061013677603,0.000977517106549364,"g1","a0","8"
"var","50%",0.6,8.25106725012219,37.5681503161657,7.42152704591276,57.481455813172,0.000977517106549364,"g1","a0","8"
"var","50%",0.7,9.37541143542278,49.3198652668316,7.54960469742791,68.9374155173204,0.000977517106549364,"g1","a0","8"
"var","50%",0.8,10.5055863575269,65.2513927709555,7.90188887997923,78.8146029982283,0.000977517106549364,"g1","a0","8"
"var","50%",0.9,11.3645737872678,79.7782248518451,8.08967908037024,87.8141185354044,0.000977517106549364,"g1","a0","8"
"var","50%",1,12.2484602196359,98.9118201292155,8.2985207416911,100.448129543927,0.000977517106549364,"g1","a0","8"
"var","97.5%",0.1,1.3180344269306,1.97507099886211,3.33618600794996,9.90318991324536,0.000977517106549364,"g1","a0","8"
"var","97.5%",0.2,2.92140418804985,5.78469601031739,4.77520769851998,19.8723860724814,0.000977517106549364,"g1","a0","8"
"var","97.5%",0.3,4.72940123736101,12.4608791735398,6.0646136898216,29.9554083472706,0.000977517106549364,"g1","a0","8"
"var","97.5%",0.4,6.36755538149896,20.8159801136364,6.79458783430321,43.9831835317006,0.000977517106549364,"g1","a0","8"
"var","97.5%",0.5,7.58759106946481,31.05518160435,7.73800365041545,53.3021982679619,0.000977517106549364,"g1","a0","8"
"var","97.5%",0.6,9.09797406238545,43.7545124251589,8.14319286775263,63.4665627816089,0.000977517106549364,"g1","a0","8"
"var","97.5%",0.7,10.2029809737369,58.6696038000977,8.499656890541,76.8118576452529,0.000977517106549364,"g1","a0","8"
"var","97.5%",0.8,11.3047036567158,75.5656093444526,8.78133486452224,92.2436840605526,0.000977517106549364,"g1","a0","8"
"var","97.5%",0.9,12.4219702458685,96.733413448688,9.02456963950238,104.910052794515,0.000977517106549364,"g1","a0","8"
"var","97.5%",1,13.1119987122358,117.66326299315,9.20925259557521,120.031228521353,0.000977517106549364,"g1","a0","8"
"mean","2.5%",0.1,0.698486328125,0.7520263671875,5.0162109375,9.0641357421875,0.000977517106549364,"g1","a1","1"
"mean","2.5%",0.2,1.327490234375,1.5267578125,6.9509765625,18.2102294921875,0.000977517106549364,"g1","a1","1"
"mean","2.5%",0.3,1.883056640625,2.28564453125,8.0649658203125,27.372021484375,0.000977517106549364,"g1","a1","1"
"mean","2.5%",0.4,2.4240478515625,3.08515625,8.773046875,36.4279541015625,0.000977517106549364,"g1","a1","1"
"mean","2.5%",0.5,2.81533203125,3.8001953125,9.3125,45.5967529296875,0.000977517106549364,"g1","a1","1"
"mean","2.5%",0.6,3.252099609375,4.642041015625,9.634228515625,54.7032958984375,0.000977517106549364,"g1","a1","1"
"mean","2.5%",0.7,3.614990234375,5.387548828125,9.9300537109375,63.7938720703125,0.000977517106549364,"g1","a1","1"
"mean","2.5%",0.8,3.966796875,6.1850341796875,10.15126953125,73.0299560546875,0.000977517106549364,"g1","a1","1"
"mean","2.5%",0.9,4.2363525390625,6.898583984375,10.38974609375,82.2450927734375,0.000977517106549364,"g1","a1","1"
"mean","2.5%",1,4.5361572265625,7.698291015625,10.5498291015625,91.306494140625,0.000977517106549364,"g1","a1","1"
"mean","50%",0.1,0.76171875,0.82470703125,5.16455078125,9.1572265625,0.000977517106549364,"g1","a1","1"
"mean","50%",0.2,1.44482421875,1.6484375,7.18408203125,18.375,0.000977517106549364,"g1","a1","1"
"mean","50%",0.3,1.99755859375,2.458984375,8.27587890625,27.49365234375,0.000977517106549364,"g1","a1","1"
"mean","50%",0.4,2.52978515625,3.2919921875,9.0263671875,36.76220703125,0.000977517106549364,"g1","a1","1"
"mean","50%",0.5,2.97021484375,4.0673828125,9.46728515625,45.9130859375,0.000977517106549364,"g1","a1","1"
"mean","50%",0.6,3.423828125,4.8779296875,9.8720703125,55.1015625,0.000977517106549364,"g1","a1","1"
"mean","50%",0.7,3.82275390625,5.72412109375,10.1494140625,64.29638671875,0.000977517106549364,"g1","a1","1"
"mean","50%",0.8,4.162109375,6.52734375,10.39208984375,73.5302734375,0.000977517106549364,"g1","a1","1"
"mean","50%",0.9,4.515625,7.36962890625,10.57470703125,82.57421875,0.000977517106549364,"g1","a1","1"
"mean","50%",1,4.8193359375,8.150390625,10.7490234375,91.83154296875,0.000977517106549364,"g1","a1","1"
"mean","97.5%",0.1,0.832958984375,0.89736328125,5.33994140625,9.2695068359375,0.000977517106549364,"g1","a1","1"
"mean","97.5%",0.2,1.52138671875,1.73544921875,7.5416259765625,18.5946533203125,0.000977517106549364,"g1","a1","1"
"mean","97.5%",0.3,2.1207275390625,2.5918701171875,8.70517578125,27.8181884765625,0.000977517106549364,"g1","a1","1"
"mean","97.5%",0.4,2.675146484375,3.49140625,9.52099609375,37.1482666015625,0.000977517106549364,"g1","a1","1"
"mean","97.5%",0.5,3.1741455078125,4.36162109375,10.03681640625,46.1380126953125,0.000977517106549364,"g1","a1","1"
"mean","97.5%",0.6,3.6158447265625,5.2265625,10.4271484375,55.370751953125,0.000977517106549364,"g1","a1","1"
"mean","97.5%",0.7,4.0154052734375,6.0684814453125,10.696728515625,64.517236328125,0.000977517106549364,"g1","a1","1"
"mean","97.5%",0.8,4.3995849609375,6.9940673828125,10.970751953125,73.9298828125,0.000977517106549364,"g1","a1","1"
"mean","97.5%",0.9,4.7700927734375,7.8454833984375,11.203955078125,83.041064453125,0.000977517106549364,"g1","a1","1"
"mean","97.5%",1,5.0476806640625,8.69248046875,11.3548095703125,92.2864013671875,0.000977517106549364,"g1","a1","1"
"var","2.5%",0.1,0.783865621945259,0.98685967379185,2.49699301323467,8.50829741626191,0.000977517106549364,"g1","a1","1"
"var","2.5%",0.2,1.67574192021017,2.50270039100684,3.33143232985093,14.7616185401775,0.000977517106549364,"g1","a1","1"
"var","2.5%",0.3,2.4399088303015,4.56371996330492,4.03568185636608,21.7818145543133,0.000977517106549364,"g1","a1","1"
"var","2.5%",0.4,3.14789473458119,6.76693548387097,4.34791141633065,26.3467631917079,0.000977517106549364,"g1","a1","1"
"var","2.5%",0.5,4.01165376515915,10.0040924698726,4.76133449699872,29.2551481931207,0.000977517106549364,"g1","a1","1"
"var","2.5%",0.6,4.56999308864858,12.7836848194648,5.01157011776026,32.3831364934629,0.000977517106549364,"g1","a1","1"
"var","2.5%",0.7,5.21899726696145,17.065550230442,5.24277307952254,33.8118833957646,0.000977517106549364,"g1","a1","1"
"var","2.5%",0.8,5.79862746670332,21.4489678793988,5.26879345846316,33.7935692213847,0.000977517106549364,"g1","a1","1"
"var","2.5%",0.9,6.23324410148613,25.9636310417049,5.37234695747801,33.0265912575223,0.000977517106549364,"g1","a1","1"
"var","2.5%",1,6.66187981599004,31.0393737017351,5.46192215279051,31.1012279104044,0.000977517106549364,"g1","a1","1"
"var","50%",0.1,0.904684445259042,1.17470397650904,2.59480961326979,8.76613428259409,0.000977517106549364,"g1","a1","1"
"var","50%",0.2,1.8277121326674,2.65703468658358,3.51780913978495,15.9787905516862,0.000977517106549364,"g1","a1","1"
"var","50%",0.3,2.65059777462121,4.64050567418133,4.23135414757454,22.5275824016373,0.000977517106549364,"g1","a1","1"
"var","50%",0.4,3.49272733000367,7.41824654050586,4.78340359237537,27.9590946320565,0.000977517106549364,"g1","a1","1"
"var","50%",0.5,4.28641251221896,10.3098705362598,5.15279002856183,31.5978409663673,0.000977517106549364,"g1","a1","1"
"var","50%",0.6,5.12761944037146,13.9398855617669,5.28702155119746,34.1095425334494,0.000977517106549364,"g1","a1","1"
"var","50%",0.7,5.69065354273583,18.0970524613575,5.52686024178275,36.6655512089137,0.000977517106549364,"g1","a1","1"
"var","50%",0.8,6.31895266297043,22.6347560789345,5.77702682062561,35.3870108596041,0.000977517106549364,"g1","a1","1"
"var","50%",0.9,7.04703298738392,27.9014058490652,5.81260309750733,35.6232817082111,0.000977517106549364,"g1","a1","1"
"var","50%",1,7.49979189577224,33.4869767801503,5.89935344498411,34.09193242913,0.000977517106549364,"g1","a1","1"
"var","97.5%",0.1,0.980267423478739,1.22854559964565,2.99179918992088,9.26776331867058,0.000977517106549364,"g1","a1","1"
"var","97.5%",0.2,1.86657025140518,2.73112034056543,4.11639147746365,16.8318635017641,0.000977517106549364,"g1","a1","1"
"var","97.5%",0.3,2.85979801002719,5.24141617790811,5.17769008125611,24.1453084906525,0.000977517106549364,"g1","a1","1"
"var","97.5%",0.4,3.97489547058284,8.05829378875703,5.53416472404234,29.746282356389,0.000977517106549364,"g1","a1","1"
"var","97.5%",0.5,4.83694136424731,11.0860963465298,5.89015361528592,33.3368124207677,0.000977517106549364,"g1","a1","1"
"var","97.5%",0.6,5.6894473973607,15.1582810208944,6.30434854307948,36.8508348988881,0.000977517106549364,"g1","a1","1"
"var","97.5%",0.7,6.40048119329637,19.7194339755926,6.66845648235123,39.6691755635997,0.000977517106549364,"g1","a1","1"
"var","97.5%",0.8,7.32637081500489,25.5690524193548,6.8805854267855,40.1996945259042,0.000977517106549364,"g1","a1","1"
"var","97.5%",0.9,8.06781570270497,30.8313141495601,6.97568884408602,37.6679442166117,0.000977517106549364,"g1","a1","1"
"var","97.5%",1,8.76939471739828,37.1852605646307,7.13665849046157,37.5057146805123,0.000977517106549364,"g1","a1","1"
"mean","2.5%",0.1,0.2228515625,0.23427734375,5.6213623046875,9.5134765625,0.000977517106549364,"g1","a1","16"
"mean","2.5%",0.2,0.4168212890625,0.4712890625,7.934326171875,19.1095458984375,0.000977517106549364,"g1","a1","16"
"mean","2.5%",0.3,0.6115234375,0.69482421875,9.2977294921875,28.6077880859375,0.000977517106549364,"g1","a1","16"
"mean","2.5%",0.4,0.7739990234375,0.9325927734375,10.1148193359375,38.1893310546875,0.000977517106549364,"g1","a1","16"
"mean","2.5%",0.5,0.9428466796875,1.1939453125,10.74189453125,47.78525390625,0.000977517106549364,"g1","a1","16"
"mean","2.5%",0.6,1.1053955078125,1.4782470703125,11.253662109375,57.3939453125,0.000977517106549364,"g1","a1","16"
"mean","2.5%",0.7,1.225732421875,1.6719482421875,11.56064453125,66.806103515625,0.000977517106549364,"g1","a1","16"
"mean","2.5%",0.8,1.3427490234375,1.9259521484375,11.853466796875,76.47177734375,0.000977517106549364,"g1","a1","16"
"mean","2.5%",0.9,1.487255859375,2.1736328125,12.094287109375,85.8511962890625,0.000977517106549364,"g1","a1","16"
"mean","2.5%",1,1.5790771484375,2.40595703125,12.2851318359375,95.427001953125,0.000977517106549364,"g1","a1","16"
"mean","50%",0.1,0.3291015625,0.353515625,5.84912109375,9.7041015625,0.000977517106549364,"g1","a1","16"
"mean","50%",0.2,0.59765625,0.68798828125,8.3994140625,19.341796875,0.000977517106549364,"g1","a1","16"
"mean","50%",0.3,0.8583984375,1.05029296875,9.73583984375,29.0400390625,0.000977517106549364,"g1","a1","16"
"mean","50%",0.4,1.07861328125,1.36279296875,10.6220703125,38.61279296875,0.000977517106549364,"g1","a1","16"
"mean","50%",0.5,1.28515625,1.71240234375,11.25244140625,48.2509765625,0.000977517106549364,"g1","a1","16"
"mean","50%",0.6,1.45556640625,2.0400390625,11.75341796875,58.0322265625,0.000977517106549364,"g1","a1","16"
"mean","50%",0.7,1.64501953125,2.39990234375,12.09033203125,67.4912109375,0.000977517106549364,"g1","a1","16"
"mean","50%",0.8,1.7919921875,2.71923828125,12.349609375,77.19140625,0.000977517106549364,"g1","a1","16"
"mean","50%",0.9,1.95361328125,3.0712890625,12.6259765625,86.9658203125,0.000977517106549364,"g1","a1","16"
"mean","50%",1,2.09716796875,3.4052734375,12.82568359375,96.5927734375,0.000977517106549364,"g1","a1","16"
"mean","97.5%",0.1,0.4503173828125,0.4701904296875,6.0510986328125,9.80849609375,0.000977517106549364,"g1","a1","16"
"mean","97.5%",0.2,0.8201416015625,0.9369140625,8.7009521484375,19.5840087890625,0.000977517106549364,"g1","a1","16"
"mean","97.5%",0.3,1.149072265625,1.3755615234375,10.23408203125,29.290966796875,0.000977517106549364,"g1","a1","16"
"mean","97.5%",0.4,1.4659423828125,1.8416259765625,11.2761962890625,39.073876953125,0.000977517106549364,"g1","a1","16"
"mean","97.5%",0.5,1.7412841796875,2.27568359375,11.930419921875,48.832275390625,0.000977517106549364,"g1","a1","16"
"mean","97.5%",0.6,2.039306640625,2.7741455078125,12.419677734375,58.4042236328125,0.000977517106549364,"g1","a1","16"
"mean","97.5%",0.7,2.2105224609375,3.162646484375,12.80576171875,68.4931640625,0.000977517106549364,"g1","a1","16"
"mean","97.5%",0.8,2.48056640625,3.6707763671875,13.1611083984375,78.2120361328125,0.000977517106549364,"g1","a1","16"
"mean","97.5%",0.9,2.6719970703125,4.0941162109375,13.4044921875,87.8532470703125,0.000977517106549364,"g1","a1","16"
"mean","97.5%",1,2.8713623046875,4.559765625,13.6137939453125,97.590087890625,0.000977517106549364,"g1","a1","16"
"var","2.5%",0.1,0.342392740408113,0.393836678274682,3.02409410224982,8.20890822126252,0.000977517106549364,"g1","a1","16"
"var","2.5%",0.2,0.861324855472568,1.20320136852395,3.90743772146872,15.8321585945137,0.000977517106549364,"g1","a1","16"
"var","2.5%",0.3,1.3739886898216,2.01281960227273,4.34071816959922,21.9726394489247,0.000977517106549364,"g1","a1","16"
"var","2.5%",0.4,2.16358345456837,3.64221220044447,4.76135683479197,26.0214725140136,0.000977517106549364,"g1","a1","16"
"var","2.5%",0.5,2.64658687587824,5.09770417124878,5.22274407380254,28.332413856305,0.000977517106549364,"g1","a1","16"
"var","2.5%",0.6,3.37969449249297,7.47526406803672,5.57803975363514,30.3466572781113,0.000977517106549364,"g1","a1","16"
"var","2.5%",0.7,3.99071826505987,9.54958157208425,5.63460028714565,30.1432337487781,0.000977517106549364,"g1","a1","16"
"var","2.5%",0.8,4.53237178202132,12.4977382268374,5.83126038134622,27.7172296697443,0.000977517106549364,"g1","a1","16"
"var","2.5%",0.9,5.34530658143939,15.4197739109848,5.89446955855175,24.2908983754506,0.000977517106549364,"g1","a1","16"
"var","2.5%",1,5.83485829343078,18.8034205461877,6.04272589809384,18.9262841367302,0.000977517106549364,"g1","a1","16"
"var","50%",0.1,0.485779226234115,0.58442063019306,3.06003234206989,8.66316469254032,0.000977517106549364,"g1","a1","16"
"var","50%",0.2,1.11482771260997,1.63217625473485,4.02109203170821,16.8436788818121,0.000977517106549364,"g1","a1","16"
"var","50%",0.3,1.88685048570381,3.21456023185484,4.59523870891373,22.6559020459128,0.000977517106549364,"g1","a1","16"
"var","50%",0.4,2.60105035358627,4.86908668972996,5.10350607893451,27.3680728975745,0.000977517106549364,"g1","a1","16"
"var","50%",0.5,3.56321786412512,7.9330357824719,5.56248759011486,30.968213033816,0.000977517106549364,"g1","a1","16"
"var","50%",0.6,4.3652797188111,10.9311456615042,5.74551287191471,32.6559173196175,0.000977517106549364,"g1","a1","16"
"var","50%",0.7,5.10546111314761,14.0601817379949,6.0342493737781,32.9343679359115,0.000977517106549364,"g1","a1","16"
"var","50%",0.8,5.87951719819159,18.2774955324413,6.11234382636852,31.2605760859604,0.000977517106549364,"g1","a1","16"
"var","50%",0.9,6.60685102028348,22.8190581469941,6.33895739781891,30.0120309063416,0.000977517106549364,"g1","a1","16"
"var","50%",1,7.33856409992058,27.6132306558529,6.45646612292278,27.6709194388441,0.000977517106549364,"g1","a1","16"
"var","97.5%",0.1,0.663037037779509,0.752472502558346,3.29872299895375,9.63461477330004,0.000977517106549364,"g1","a1","16"
"var","97.5%",0.2,1.48261212808529,2.21263848954515,4.35838660037879,17.8200301989782,0.000977517106549364,"g1","a1","16"
"var","97.5%",0.3,2.30615387112048,3.81288630540536,5.33707350565891,24.2530157930107,0.000977517106549364,"g1","a1","16"
"var","97.5%",0.4,3.28328254826491,6.31486959597232,5.93133763288123,28.2866709003467,0.000977517106549364,"g1","a1","16"
"var","97.5%",0.5,4.11869732958364,8.9998695052847,6.24610100500978,33.1223061241829,0.000977517106549364,"g1","a1","16"
"var","97.5%",0.6,5.27067467772483,12.5791240196191,6.51322597828079,35.6194209929435,0.000977517106549364,"g1","a1","16"
"var","97.5%",0.7,6.0543026026393,16.6048776814898,6.91458925189394,36.1881275583456,0.000977517106549364,"g1","a1","16"
"var","97.5%",0.8,6.95243174085869,20.8542101012647,7.14855816226784,35.3079724681925,0.000977517106549364,"g1","a1","16"
"var","97.5%",0.9,7.76696326292155,25.924035250756,7.21517578602303,35.1322604510325,0.000977517106549364,"g1","a1","16"
"var","97.5%",1,8.58216806898369,31.4517663800938,7.27304360547257,32.1773964204164,0.000977517106549364,"g1","a1","16"
"mean","2.5%",0.1,0.551220703125,0.5946533203125,5.2471435546875,9.2261962890625,0.000977517106549364,"g1","a1","2"
"mean","2.5%",0.2,0.9968505859375,1.137109375,7.3864501953125,18.577587890625,0.000977517106549364,"g1","a1","2"
"mean","2.5%",0.3,1.4305419921875,1.7163818359375,8.50068359375,27.6561279296875,0.000977517106549364,"g1","a1","2"
"mean","2.5%",0.4,1.7892578125,2.26572265625,9.2461669921875,36.8217529296875,0.000977517106549364,"g1","a1","2"
"mean","2.5%",0.5,2.1589111328125,2.8901123046875,9.8348876953125,46.3590087890625,0.000977517106549364,"g1","a1","2"
"mean","2.5%",0.6,2.50322265625,3.477685546875,10.18154296875,55.57890625,0.000977517106549364,"g1","a1","2"
"mean","2.5%",0.7,2.7373046875,3.99345703125,10.536328125,65.0331298828125,0.000977517106549364,"g1","a1","2"
"mean","2.5%",0.8,3.022021484375,4.6357421875,10.80126953125,74.1288818359375,0.000977517106549364,"g1","a1","2"
"mean","2.5%",0.9,3.3011962890625,5.2324462890625,10.994140625,83.4134521484375,0.000977517106549364,"g1","a1","2"
"mean","2.5%",1,3.5152099609375,5.777197265625,11.17236328125,92.7595458984375,0.000977517106549364,"g1","a1","2"
"mean","50%",0.1,0.583984375,0.62158203125,5.36279296875,9.404296875,0.000977517106549364,"g1","a1","2"
"mean","50%",0.2,1.0966796875,1.25634765625,7.4853515625,18.6650390625,0.000977517106549364,"g1","a1","2"
"mean","50%",0.3,1.59228515625,1.92919921875,8.642578125,28.0419921875,0.000977517106549364,"g1","a1","2"
"mean","50%",0.4,1.9970703125,2.56494140625,9.43603515625,37.53759765625,0.000977517106549364,"g1","a1","2"
"mean","50%",0.5,2.35302734375,3.1767578125,10.00390625,46.884765625,0.000977517106549364,"g1","a1","2"
"mean","50%",0.6,2.6875,3.78369140625,10.40576171875,56.03662109375,0.000977517106549364,"g1","a1","2"
"mean","50%",0.7,3.00537109375,4.41796875,10.71484375,65.63916015625,0.000977517106549364,"g1","a1","2"
"mean","50%",0.8,3.31201171875,5.12060546875,10.95556640625,74.72607421875,0.000977517106549364,"g1","a1","2"
"mean","50%",0.9,3.5400390625,5.72314453125,11.171875,84.28466796875,0.000977517106549364,"g1","a1","2"
"mean","50%",1,3.7978515625,6.36669921875,11.34423828125,93.62451171875,0.000977517106549364,"g1","a1","2"
"mean","97.5%",0.1,0.6560791015625,0.7097900390625,5.63720703125,9.5949462890625,0.000977517106549364,"g1","a1","2"
"mean","97.5%",0.2,1.247998046875,1.4247314453125,7.9253173828125,18.9057861328125,0.000977517106549364,"g1","a1","2"
"mean","97.5%",0.3,1.7536376953125,2.1447998046875,9.131494140625,28.4530029296875,0.000977517106549364,"g1","a1","2"
"mean","97.5%",0.4,2.24365234375,2.858056640625,10.0010498046875,37.6519775390625,0.000977517106549364,"g1","a1","2"
"mean","97.5%",0.5,2.6328369140625,3.583642578125,10.545556640625,47.01728515625,0.000977517106549364,"g1","a1","2"
"mean","97.5%",0.6,3.0336669921875,4.3503662109375,11.0157958984375,56.4578857421875,0.000977517106549364,"g1","a1","2"
"mean","97.5%",0.7,3.3756591796875,5.07587890625,11.3516357421875,65.880322265625,0.000977517106549364,"g1","a1","2"
"mean","97.5%",0.8,3.6753662109375,5.78017578125,11.611083984375,75.3858642578125,0.000977517106549364,"g1","a1","2"
"mean","97.5%",0.9,3.9718994140625,6.4828857421875,11.8447509765625,84.77470703125,0.000977517106549364,"g1","a1","2"
"mean","97.5%",1,4.2491455078125,7.216650390625,12.0230224609375,94.2077880859375,0.000977517106549364,"g1","a1","2"
"var","2.5%",0.1,0.706895314027371,0.842357419965787,2.78138863273613,8.39986912344208,0.000977517106549364,"g1","a1","2"
"var","2.5%",0.2,1.50838029997556,2.25754227475104,3.79803191154234,15.9597604701246,0.000977517106549364,"g1","a1","2"
"var","2.5%",0.3,2.40299889647483,4.13819220907411,4.38355329854747,21.4120712861987,0.000977517106549364,"g1","a1","2"
"var","2.5%",0.4,3.19612964320626,6.55080568792766,4.9022531339733,26.7065303440784,0.000977517106549364,"g1","a1","2"
"var","2.5%",0.5,4.23464913913581,9.88079637096774,5.42229008679283,31.6171728945198,0.000977517106549364,"g1","a1","2"
"var","2.5%",0.6,5.22616841455126,13.5490990423387,5.54912068804222,33.0292103876466,0.000977517106549364,"g1","a1","2"
"var","2.5%",0.7,5.85990537939883,17.6459233288658,5.81645627138319,35.7305872166728,0.000977517106549364,"g1","a1","2"
"var","2.5%",0.8,6.77449014464198,22.8013162115103,5.89251309242882,36.4988294614492,0.000977517106549364,"g1","a1","2"
"var","2.5%",0.9,7.270857771261,27.4371387768817,6.0412518662558,35.4595841304298,0.000977517106549364,"g1","a1","2"
"var","2.5%",1,8.07076345613392,33.9876767692678,6.19688492790811,34.0868936339198,0.000977517106549364,"g1","a1","2"
"var","50%",0.1,0.771770756964809,0.928195927266618,2.83812450360459,8.67848421844453,0.000977517106549364,"g1","a1","2"
"var","50%",0.2,1.61121834524682,2.37148609329179,3.97409388746334,16.6739727478922,0.000977517106549364,"g1","a1","2"
"var","50%",0.3,2.6125609993585,4.44486908525782,4.51884584249756,22.9695203674853,0.000977517106549364,"g1","a1","2"
"var","50%",0.4,3.56811976875611,7.09788296905547,5.27159701857282,28.6024617393695,0.000977517106549364,"g1","a1","2"
"var","50%",0.5,4.4441039681085,10.73687034152,5.57379395008553,32.1734095300281,0.000977517106549364,"g1","a1","2"
"var","50%",0.6,5.51201229151393,14.1645087785618,5.85063605434384,34.8070754482832,0.000977517106549364,"g1","a1","2"
"var","50%",0.7,6.34338152187195,18.9106631460777,6.27042428442693,36.8667612681757,0.000977517106549364,"g1","a1","2"
"var","50%",0.8,7.01421886455279,24.0709148567326,6.4489228219697,38.2487566249695,0.000977517106549364,"g1","a1","2"
"var","50%",0.9,7.87980262554985,29.7930785297532,6.64167411259775,37.9047178564883,0.000977517106549364,"g1","a1","2"
"var","50%",1,8.50851795423998,35.8813915681513,6.75712422867791,36.5585970911229,0.000977517106549364,"g1","a1","2"
"var","97.5%",0.1,0.85399023151118,1.04473162191471,3.03104716997342,9.18557093108504,0.000977517106549364,"g1","a1","2"
"var","97.5%",0.2,1.77267161916545,2.63772774525751,4.36871382041178,17.6748149733856,0.000977517106549364,"g1","a1","2"
"var","97.5%",0.3,2.78597274884684,5.0107904905914,5.13033205034213,24.5434020697779,0.000977517106549364,"g1","a1","2"
"var","97.5%",0.4,3.86571893328446,7.44888845613392,5.90019454881476,29.7339171706989,0.000977517106549364,"g1","a1","2"
"var","97.5%",0.5,5.01256758614369,11.3034594225394,6.64999119375458,34.1559049097324,0.000977517106549364,"g1","a1","2"
"var","97.5%",0.6,6.01066830095308,15.8028187383538,6.85759038692113,35.6631987719941,0.000977517106549364,"g1","a1","2"
"var","97.5%",0.7,6.90807465882362,20.0445140670821,7.19826316497892,38.0770879393099,0.000977517106549364,"g1","a1","2"
"var","97.5%",0.8,7.8396194174609,25.4031498197703,7.41185428026485,39.6357317584234,0.000977517106549364,"g1","a1","2"
"var","97.5%",0.9,8.73230305034977,32.0259030339305,7.48921282666636,41.2178587554603,0.000977517106549364,"g1","a1","2"
"var","97.5%",1,9.54721333642626,38.0877393437271,7.6668858443304,38.4927961571359,0.000977517106549364,"g1","a1","2"
"mean","2.5%",0.1,0.4438720703125,0.480810546875,5.443115234375,9.233984375,0.000977517106549364,"g1","a1","4"
"mean","2.5%",0.2,0.82080078125,0.938037109375,7.8453369140625,18.8440673828125,0.000977517106549364,"g1","a1","4"
"mean","2.5%",0.3,1.1570556640625,1.4010498046875,9.0416259765625,28.267138671875,0.000977517106549364,"g1","a1","4"
"mean","2.5%",0.4,1.5236083984375,1.8976806640625,9.901953125,37.7418212890625,0.000977517106549364,"g1","a1","4"
"mean","2.5%",0.5,1.770556640625,2.3609130859375,10.4914306640625,47.0289794921875,0.000977517106549364,"g1","a1","4"
"mean","2.5%",0.6,2.0392333984375,2.8296875,10.8744384765625,56.6187255859375,0.000977517106549364,"g1","a1","4"
"mean","2.5%",0.7,2.2838623046875,3.3051025390625,11.23359375,65.86552734375,0.000977517106549364,"g1","a1","4"
"mean","2.5%",0.8,2.509912109375,3.78125,11.5328125,75.28544921875,0.000977517106549364,"g1","a1","4"
"mean","2.5%",0.9,2.7383056640625,4.282421875,11.744775390625,84.7002197265625,0.000977517106549364,"g1","a1","4"
"mean","2.5%",1,2.9204345703125,4.754736328125,11.945703125,94.2477294921875,0.000977517106549364,"g1","a1","4"
"mean","50%",0.1,0.46142578125,0.49658203125,5.5439453125,9.49658203125,0.000977517106549364,"g1","a1","4"
"mean","50%",0.2,0.86474609375,0.98486328125,7.94775390625,18.98779296875,0.000977517106549364,"g1","a1","4"
"mean","50%",0.3,1.24267578125,1.51025390625,9.25634765625,28.53857421875,0.000977517106549364,"g1","a1","4"
"mean","50%",0.4,1.5654296875,1.99609375,10.0908203125,37.8017578125,0.000977517106549364,"g1","a1","4"
"mean","50%",0.5,1.845703125,2.43603515625,10.6884765625,47.54541015625,0.000977517106549364,"g1","a1","4"
"mean","50%",0.6,2.1337890625,2.97412109375,11.14599609375,56.82861328125,0.000977517106549364,"g1","a1","4"
"mean","50%",0.7,2.40478515625,3.44775390625,11.482421875,66.42578125,0.000977517106549364,"g1","a1","4"
"mean","50%",0.8,2.630859375,3.9453125,11.78466796875,75.93701171875,0.000977517106549364,"g1","a1","4"
"mean","50%",0.9,2.861328125,4.45263671875,12.02685546875,85.36962890625,0.000977517106549364,"g1","a1","4"
"mean","50%",1,3.05859375,4.91796875,12.20166015625,95.06884765625,0.000977517106549364,"g1","a1","4"
